28,32,1,32,2,15,225,32,32,0.0647583
28,32,1,64,2,15,225,64,32,0.05790015
28,32,1,92,2,15,225,92,32,0.05937585
28,32,1,128,2,15,225,128,32,0.0624141
28,32,1,192,2,15,225,192,32,0.0612858
28,32,1,256,2,15,225,256,32,0.0519105
28,32,3,32,2,14,196,32,288,0.0623274
28,32,3,64,2,14,196,64,288,0.05868135
28,32,3,92,2,14,196,92,288,0.06397695
28,32,3,128,2,14,196,128,288,0.06198
28,32,3,192,2,14,196,192,288,0.0589425
28,32,3,256,2,14,196,256,288,0.0582477
28,32,5,32,2,13,169,32,800,0.06597345
28,32,5,64,2,13,169,64,800,0.0590289
28,32,5,92,2,13,169,92,800,0.0603312
28,32,5,128,2,13,169,128,800,0.0612858
28,32,5,192,2,13,169,192,800,0.0624147
28,32,5,256,2,13,169,256,800,0.06128595
28,32,7,32,2,12,144,32,1568,0.05980995
28,32,7,64,2,12,144,64,1568,0.05876835
28,32,7,92,2,12,144,92,1568,0.06102585
28,32,7,128,2,12,144,128,1568,0.0654525
28,32,7,192,2,12,144,192,1568,0.0664941
28,32,7,256,2,12,144,256,1568,0.06067815
28,32,11,32,2,10,100,32,3872,0.06154635
28,32,11,64,2,10,100,64,3872,0.0638904
28,32,11,92,2,10,100,92,3872,0.0627618
28,32,11,128,2,10,100,128,3872,0.0698796
28,32,11,192,2,10,100,192,3872,0.06302205
28,32,11,256,2,10,100,256,3872,0.07231035
28,64,1,32,2,15,225,32,64,0.0556434
28,64,1,64,2,15,225,64,64,0.05703255
28,64,1,92,2,15,225,92,64,0.05980995
28,64,1,128,2,15,225,128,64,0.05755305
28,64,1,192,2,15,225,192,64,0.05790015
28,64,1,256,2,15,225,256,64,0.0589419
28,64,3,32,2,14,196,32,576,0.0598968
28,64,3,64,2,14,196,64,576,0.063369
28,64,3,92,2,14,196,92,576,0.06154605
28,64,3,128,2,14,196,128,576,0.06059145
28,64,3,192,2,14,196,192,576,0.06336915
28,64,3,256,2,14,196,256,576,0.0604182
28,64,5,32,2,13,169,32,1600,0.06215355
28,64,5,64,2,13,169,64,1600,0.06067815
28,64,5,92,2,13,169,92,1600,0.05980995
28,64,5,128,2,13,169,128,1600,0.06397665
28,64,5,192,2,13,169,192,1600,0.0611124
28,64,5,256,2,13,169,256,1600,0.0600705
28,64,7,32,2,12,144,32,3136,0.0645846
28,64,7,64,2,12,144,64,3136,0.06119895
28,64,7,92,2,12,144,92,3136,0.0641502
28,64,7,128,2,12,144,128,3136,0.0611991
28,64,7,192,2,12,144,192,3136,0.0591153
28,64,7,256,2,12,144,256,3136,0.0596364
28,64,11,32,2,10,100,32,7744,0.0696192
28,64,11,64,2,10,100,64,7744,0.0703137
28,64,11,92,2,10,100,92,7744,0.07291815
28,64,11,128,2,10,100,128,7744,0.06918495
28,64,11,192,2,10,100,192,7744,0.06571305
28,64,11,256,2,10,100,256,7744,0.06302205
28,92,1,32,2,15,225,32,92,0.05980995
28,92,1,64,2,15,225,64,92,0.0626751
28,92,1,92,2,15,225,92,92,0.0492198
28,92,1,128,2,15,225,128,92,0.06198045
28,92,1,192,2,15,225,192,92,0.05816055
28,92,1,256,2,15,225,256,92,0.0596364
28,92,3,32,2,14,196,32,828,0.05902905
28,92,3,64,2,14,196,64,828,0.0623277
28,92,3,92,2,14,196,92,828,0.0637164
28,92,3,128,2,14,196,128,828,0.05928915
28,92,3,192,2,14,196,192,828,0.06267495
28,92,3,256,2,14,196,256,828,0.0641505
28,92,5,32,2,13,169,32,2300,0.06449745
28,92,5,64,2,13,169,64,2300,0.0693588
28,92,5,92,2,13,169,92,2300,0.06484485
28,92,5,128,2,13,169,128,2300,0.05998365
28,92,5,192,2,13,169,192,2300,0.0599838
28,92,5,256,2,13,169,256,2300,0.0671019
28,92,7,32,2,12,144,32,4508,0.06076485
28,92,7,64,2,12,144,64,4508,0.05928915
28,92,7,92,2,12,144,92,4508,0.06614715
28,92,7,128,2,12,144,128,4508,0.0691851
28,92,7,192,2,12,144,192,4508,0.06215385
28,92,7,256,2,12,144,256,4508,0.07639005
28,92,11,32,2,10,100,32,11132,0.0867204
28,92,11,64,2,10,100,64,11132,0.0657999
28,92,11,92,2,10,100,92,11132,0.1178838
28,92,11,128,2,10,100,128,11132,0.11814435
28,92,11,192,2,10,100,192,11132,0.0644106
28,92,11,256,2,10,100,256,11132,0.152868
28,128,1,32,2,15,225,32,128,0.0601575
28,128,1,64,2,15,225,64,128,0.05937585
28,128,1,92,2,15,225,92,128,0.06033105
28,128,1,128,2,15,225,128,128,0.0574662
28,128,1,192,2,15,225,192,128,0.05876865
28,128,1,256,2,15,225,256,128,0.06145935
28,128,3,32,2,14,196,32,1152,0.06067815
28,128,3,64,2,14,196,64,1152,0.063369
28,128,3,92,2,14,196,92,1152,0.06007005
28,128,3,128,2,14,196,128,1152,0.0613725
28,128,3,192,2,14,196,192,1152,0.05069535
28,128,3,256,2,14,196,256,1152,0.06154665
28,128,5,32,2,13,169,32,3200,0.06085185
28,128,5,64,2,13,169,64,3200,0.0618933
28,128,5,92,2,13,169,92,3200,0.06605985
28,128,5,128,2,13,169,128,3200,0.0638034
28,128,5,192,2,13,169,192,3200,0.06935895
28,128,5,256,2,13,169,256,3200,0.06189345
28,128,7,32,2,12,144,32,6272,0.0671022
28,128,7,64,2,12,144,64,6272,0.0633693
28,128,7,92,2,12,144,92,6272,0.12074865
28,128,7,128,2,12,144,128,6272,0.06875115
28,128,7,192,2,12,144,192,6272,0.0707478
28,128,7,256,2,12,144,256,6272,0.06684165
28,128,11,32,2,10,100,32,15488,0.06232755
28,128,11,64,2,10,100,64,15488,0.0771717
28,128,11,92,2,10,100,92,15488,0.06493185
28,128,11,128,2,10,100,128,15488,0.0709218
28,128,11,192,2,10,100,192,15488,0.07474095
28,128,11,256,2,10,100,256,15488,0.06944565
28,192,1,32,2,15,225,32,192,0.0600705
28,192,1,64,2,15,225,64,192,0.0564243
28,192,1,92,2,15,225,92,192,0.06336915
28,192,1,128,2,15,225,128,192,0.0606783
28,192,1,192,2,15,225,192,192,0.0580743
28,192,1,256,2,15,225,256,192,0.05928915
28,192,3,32,2,14,196,32,1728,0.06059145
28,192,3,64,2,14,196,64,1728,0.06033105
28,192,3,92,2,14,196,92,1728,0.059463
28,192,3,128,2,14,196,128,1728,0.06614715
28,192,3,192,2,14,196,192,1728,0.0640635
28,192,3,256,2,14,196,256,1728,0.05980995
28,192,5,32,2,13,169,32,4800,0.07152885
28,192,5,64,2,13,169,64,4800,0.0710079
28,192,5,92,2,13,169,92,4800,0.0695328
28,192,5,128,2,13,169,128,4800,0.0683175
28,192,5,192,2,13,169,192,4800,0.06805665
28,192,5,256,2,13,169,256,4800,0.0697929
28,192,7,32,2,12,144,32,9408,0.0704007
28,192,7,64,2,12,144,64,9408,0.06831735
28,192,7,92,2,12,144,92,9408,0.0704007
28,192,7,128,2,12,144,128,9408,0.0609387
28,192,7,192,2,12,144,192,9408,0.06779655
28,192,7,256,2,12,144,256,9408,0.0704874
28,192,11,32,2,10,100,32,23232,0.0691851
28,192,11,64,2,10,100,64,23232,0.14791905
28,192,11,92,2,10,100,92,23232,0.174135
28,192,11,128,2,10,100,128,23232,0.1189257
28,192,11,192,2,10,100,192,23232,0.075609
28,192,11,256,2,10,100,256,23232,0.08047035
28,256,1,32,2,15,225,32,256,0.0590289
28,256,1,64,2,15,225,64,256,0.0583344
28,256,1,92,2,15,225,92,256,0.05920245
28,256,1,128,2,15,225,128,256,0.06007035
28,256,1,192,2,15,225,192,256,0.05937585
28,256,1,256,2,15,225,256,256,0.0496539
28,256,3,32,2,14,196,32,2304,0.06475845
28,256,3,64,2,14,196,64,2304,0.0663207
28,256,3,92,2,14,196,92,2304,0.0644109
28,256,3,128,2,14,196,128,2304,0.0611124
28,256,3,192,2,14,196,192,2304,0.06345615
28,256,3,256,2,14,196,256,2304,0.062154
28,256,5,32,2,13,169,32,6400,0.0612858
28,256,5,64,2,13,169,64,6400,0.0710082
28,256,5,92,2,13,169,92,6400,0.137502
28,256,5,128,2,13,169,128,6400,0.06336885
28,256,5,192,2,13,169,192,6400,0.06901185
28,256,5,256,2,13,169,256,6400,0.07013985
28,256,7,32,2,12,144,32,12544,0.1351584
28,256,7,64,2,12,144,64,12544,0.0847236
28,256,7,92,2,12,144,92,12544,0.183771
28,256,7,128,2,12,144,128,12544,0.0682302
28,256,7,192,2,12,144,192,12544,0.0607653
28,256,7,256,2,12,144,256,12544,0.1403673
28,256,11,32,2,10,100,32,30976,0.07118235
28,256,11,64,2,10,100,64,30976,0.0642372
28,256,11,92,2,10,100,92,30976,0.10746705
28,256,11,128,2,10,100,128,30976,0.093144
28,256,11,192,2,10,100,192,30976,0.0663207
28,256,11,256,2,10,100,256,30976,0.314763
56,32,1,32,2,29,841,32,32,0.05876865
56,32,1,64,2,29,841,64,32,0.0579003
56,32,1,92,2,29,841,92,32,0.05928915
56,32,1,128,2,29,841,128,32,0.06415035
56,32,1,192,2,29,841,192,32,0.059289
56,32,1,256,2,29,841,256,32,0.05920245
56,32,3,32,2,28,784,32,288,0.0677097
56,32,3,64,2,28,784,64,288,0.0642372
56,32,3,92,2,28,784,92,288,0.06258795
56,32,3,128,2,28,784,128,288,0.4809105
56,32,3,192,2,28,784,192,288,0.0629352
56,32,3,256,2,28,784,256,288,0.05989665
56,32,5,32,2,27,729,32,800,0.06475815
56,32,5,64,2,27,729,64,800,0.0638901
56,32,5,92,2,27,729,92,800,0.06345615
56,32,5,128,2,27,729,128,800,0.0637164
56,32,5,192,2,27,729,192,800,0.0640638
56,32,5,256,2,27,729,256,800,0.06727545
56,32,7,32,2,26,676,32,1568,0.05998365
56,32,7,64,2,26,676,64,1568,0.0617196
56,32,7,92,2,26,676,92,1568,0.07118205
56,32,7,128,2,26,676,128,1568,0.07014
56,32,7,192,2,26,676,192,1568,0.06380295
56,32,7,256,2,26,676,256,1568,0.1366341
56,32,11,32,2,24,576,32,3872,0.0629349
56,32,11,64,2,24,576,64,3872,0.06953265
56,32,11,92,2,24,576,92,3872,0.06310845
56,32,11,128,2,24,576,128,3872,0.0708345
56,32,11,192,2,24,576,192,3872,0.0738726
56,32,11,256,2,24,576,256,3872,0.0639768
56,64,1,32,2,29,841,32,64,0.05894205
56,64,1,64,2,29,841,64,64,0.05868165
56,64,1,92,2,29,841,92,64,0.06154605
56,64,1,128,2,29,841,128,64,0.0588552
56,64,1,192,2,29,841,192,64,0.06544935
56,64,1,256,2,29,841,256,64,0.06197685
56,64,3,32,2,28,784,32,576,0.0635397
56,64,3,64,2,28,784,64,576,0.06197685
56,64,3,92,2,28,784,92,576,0.0601539
56,64,3,128,2,28,784,128,576,0.0602409
56,64,3,192,2,28,784,192,576,0.06475455
56,64,3,256,2,28,784,256,576,0.0637131
56,64,5,32,2,27,729,32,1600,0.0614565
56,64,5,64,2,27,729,64,1600,0.06805305
56,64,5,92,2,27,729,92,1600,0.0609354
56,64,5,128,2,27,729,128,1600,0.0621507
56,64,5,192,2,27,729,192,1600,0.0745632
56,64,5,256,2,27,729,256,1600,0.06978915
56,64,7,32,2,26,676,32,3136,0.067359
56,64,7,64,2,26,676,64,3136,0.0697896
56,64,7,92,2,26,676,92,3136,0.06787965
56,64,7,128,2,26,676,128,3136,0.0603279
56,64,7,192,2,26,676,192,3136,0.1078092
56,64,7,256,2,26,676,256,3136,0.0688347
56,64,11,32,2,24,576,32,7744,0.08011905
56,64,11,64,2,24,576,64,7744,0.0868029
56,64,11,92,2,24,576,92,7744,0.06145665
56,64,11,128,2,24,576,128,7744,0.0707445
56,64,11,192,2,24,576,192,7744,0.0684876
56,64,11,256,2,24,576,256,7744,0.12647205
56,92,1,32,2,29,841,32,92,0.052863
56,92,1,64,2,29,841,64,92,0.059373
56,92,1,92,2,29,841,92,92,0.05980755
56,92,1,128,2,29,841,128,92,0.0591132
56,92,1,192,2,29,841,192,92,0.06215085
56,92,1,256,2,29,841,256,92,0.06180405
56,92,3,32,2,28,784,32,828,0.0574638
56,92,3,64,2,28,784,64,828,0.0592863
56,92,3,92,2,28,784,92,828,0.0684876
56,92,3,128,2,28,784,128,828,0.0620643
56,92,3,192,2,28,784,192,828,0.05659545
56,92,3,256,2,28,784,256,828,0.06293235
56,92,5,32,2,27,729,32,2300,0.07074465
56,92,5,64,2,27,729,64,2300,0.0619776
56,92,5,92,2,27,729,92,2300,0.07274115
56,92,5,128,2,27,729,128,2300,0.0664044
56,92,5,192,2,27,729,192,2300,0.0782964
56,92,5,256,2,27,729,256,2300,0.05529405
56,92,7,32,2,26,676,32,4508,0.069963
56,92,7,64,2,26,676,64,4508,0.06935565
56,92,7,92,2,26,676,92,4508,0.10945905
56,92,7,128,2,26,676,128,4508,0.1187469
56,92,7,192,2,26,676,192,4508,0.09253245
56,92,7,256,2,26,676,256,4508,0.1362816
56,92,11,32,2,24,576,32,11132,0.1161429
56,92,11,64,2,24,576,64,11132,0.0736092
56,92,11,92,2,24,576,92,11132,0.09001515
56,92,11,128,2,24,576,128,11132,0.06770685
56,92,11,192,2,24,576,192,11132,0.0631062
56,92,11,256,2,24,576,256,11132,0.1518195
56,128,1,32,2,29,841,32,128,0.05911305
56,128,1,64,2,29,841,64,128,0.06058905
56,128,1,92,2,29,841,92,128,0.05763765
56,128,1,128,2,29,841,128,128,0.0614571
56,128,1,192,2,29,841,192,128,0.0600681
56,128,1,256,2,29,841,256,128,0.06024165
56,128,3,32,2,28,784,32,1152,0.0550332
56,128,3,64,2,28,784,64,1152,0.06154395
56,128,3,92,2,28,784,92,1152,0.05338455
56,128,3,128,2,28,784,128,1152,0.06414765
56,128,3,192,2,28,784,192,1152,0.0657105
56,128,3,256,2,28,784,256,1152,0.0654507
56,128,5,32,2,27,729,32,3200,0.06102315
56,128,5,64,2,27,729,64,3200,0.06189135
56,128,5,92,2,27,729,92,3200,0.06354045
56,128,5,128,2,27,729,128,3200,0.1436607
56,128,5,192,2,27,729,192,3200,0.0727419
56,128,5,256,2,27,729,256,3200,0.0715269
56,128,7,32,2,26,676,32,6272,0.06840165
56,128,7,64,2,26,676,64,6272,0.0914913
56,128,7,92,2,26,676,92,6272,0.0619782
56,128,7,128,2,26,676,128,6272,0.08984235
56,128,7,192,2,26,676,192,6272,0.0702246
56,128,7,256,2,26,676,256,6272,0.0600684
56,128,11,32,2,24,576,32,15488,0.13949415
56,128,11,64,2,24,576,64,15488,0.09496395
56,128,11,92,2,24,576,92,15488,0.1253454
56,128,11,128,2,24,576,128,15488,0.06354045
56,128,11,192,2,24,576,192,15488,0.08489505
56,128,11,256,2,24,576,256,15488,0.152169
56,192,1,32,2,29,841,32,192,0.05312415
56,192,1,64,2,29,841,64,192,0.0613707
56,192,1,92,2,29,841,92,192,0.05876685
56,192,1,128,2,29,841,128,192,0.04973865
56,192,1,192,2,29,841,192,192,0.06736035
56,192,1,256,2,29,841,256,192,0.06519015
56,192,3,32,2,28,784,32,1728,0.0669258
56,192,3,64,2,28,784,64,1728,0.0694434
56,192,3,92,2,28,784,92,1728,0.05286405
56,192,3,128,2,28,784,128,1728,0.0697908
56,192,3,192,2,28,784,192,1728,0.0729159
56,192,3,256,2,28,784,256,1728,0.06562395
56,192,5,32,2,27,729,32,4800,0.0664059
56,192,5,64,2,27,729,64,4800,0.0634545
56,192,5,92,2,27,729,92,4800,0.0922731
56,192,5,128,2,27,729,128,4800,0.0646695
56,192,5,192,2,27,729,192,4800,0.1255197
56,192,5,256,2,27,729,256,4800,0.06623205
56,192,7,32,2,26,676,32,9408,0.0697044
56,192,7,64,2,26,676,64,9408,0.0723084
56,192,7,92,2,26,676,92,9408,0.063888
56,192,7,128,2,26,676,128,9408,0.0687495
56,192,7,192,2,26,676,192,9408,0.06423555
56,192,7,256,2,26,676,256,9408,0.14157855
56,192,11,32,2,24,576,32,23232,0.0881067
56,192,11,64,2,24,576,64,23232,0.0932283
56,192,11,92,2,24,576,92,23232,0.07499955
56,192,11,128,2,24,576,128,23232,0.1184886
56,192,11,192,2,24,576,192,23232,0.1215276
56,192,11,256,2,24,576,256,23232,0.14244735
56,256,1,32,2,29,841,32,256,0.06223935
56,256,1,64,2,29,841,64,256,0.0636282
56,256,1,92,2,29,841,92,256,0.0594615
56,256,1,128,2,29,841,128,256,0.0598086
56,256,1,192,2,29,841,192,256,0.06232605
56,256,1,256,2,29,841,256,256,0.0607635
56,256,3,32,2,28,784,32,2304,0.0631941
56,256,3,64,2,28,784,64,2304,0.0624996
56,256,3,92,2,28,784,92,2304,0.0619785
56,256,3,128,2,28,784,128,2304,0.0690096
56,256,3,192,2,28,784,192,2304,0.1249998
56,256,3,256,2,28,784,256,2304,0.0697047
56,256,5,32,2,27,729,32,6400,0.09175335
56,256,5,64,2,27,729,64,6400,0.0700515
56,256,5,92,2,27,729,92,6400,0.1437495
56,256,5,128,2,27,729,128,6400,0.188367
56,256,5,192,2,27,729,192,6400,0.1078989
56,256,5,256,2,27,729,256,6400,0.0642357
56,256,7,32,2,26,676,32,12544,0.0694443
56,256,7,64,2,26,676,64,12544,0.07309035
56,256,7,92,2,26,676,92,12544,0.1026036
56,256,7,128,2,26,676,128,12544,0.165711
56,256,7,192,2,26,676,192,12544,0.1694445
56,256,7,256,2,26,676,256,12544,0.07421835
56,256,11,32,2,24,576,32,30976,0.09314265
56,256,11,64,2,24,576,64,30976,0.0921006
56,256,11,92,2,24,576,92,30976,0.0904515
56,256,11,128,2,24,576,128,30976,0.14756985
56,256,11,192,2,24,576,192,30976,0.2111115
56,256,11,256,2,24,576,256,30976,0.1307295
112,32,1,32,2,57,3249,32,32,0.06163215
112,32,1,64,2,57,3249,64,32,0.05972265
112,32,1,92,2,57,3249,92,32,0.06050355
112,32,1,128,2,57,3249,128,32,0.0618924
112,32,1,192,2,57,3249,192,32,0.0594618
112,32,1,256,2,57,3249,256,32,0.0598962
112,32,3,32,2,56,3136,32,288,0.0621528
112,32,3,64,2,56,3136,64,288,0.06033015
112,32,3,92,2,56,3136,92,288,0.05329935
112,32,3,128,2,56,3136,128,288,0.0609381
112,32,3,192,2,56,3136,192,288,0.0624132
112,32,3,256,2,56,3136,256,288,0.0618921
112,32,5,32,2,55,3025,32,800,0.07803885
112,32,5,64,2,55,3025,64,800,0.0620658
112,32,5,92,2,55,3025,92,800,0.07109385
112,32,5,128,2,55,3025,128,800,0.06475755
112,32,5,192,2,55,3025,192,800,0.08836815
112,32,5,256,2,55,3025,256,800,0.1491321
112,32,7,32,2,54,2916,32,1568,0.0600699
112,32,7,64,2,54,2916,64,1568,0.0862848
112,32,7,92,2,54,2916,92,1568,0.06927105
112,32,7,128,2,54,2916,128,1568,0.0687501
112,32,7,192,2,54,2916,192,1568,0.1627605
112,32,7,256,2,54,2916,256,1568,0.07100715
112,32,11,32,2,52,2704,32,3872,0.0753474
112,32,11,64,2,52,2704,64,3872,0.0806427
112,32,11,92,2,52,2704,92,3872,0.07100745
112,32,11,128,2,52,2704,128,3872,0.07170135
112,32,11,192,2,52,2704,192,3872,0.056337
112,32,11,256,2,52,2704,256,3872,0.229254
112,64,1,32,2,57,3249,32,64,0.06319485
112,64,1,64,2,57,3249,64,64,0.0592014
112,64,1,92,2,57,3249,92,64,0.04999995
112,64,1,128,2,57,3249,128,64,0.06250035
112,64,1,192,2,57,3249,192,64,0.05677095
112,64,1,256,2,57,3249,256,64,0.06310815
112,64,3,32,2,56,3136,32,576,0.06822945
112,64,3,64,2,56,3136,64,576,0.0611985
112,64,3,92,2,56,3136,92,576,0.0694443
112,64,3,128,2,56,3136,128,576,0.06718785
112,64,3,192,2,56,3136,192,576,0.151824
112,64,3,256,2,56,3136,256,576,0.0717885
112,64,5,32,2,55,3025,32,1600,0.0757818
112,64,5,64,2,55,3025,64,1600,0.07100715
112,64,5,92,2,55,3025,92,1600,0.100782
112,64,5,128,2,55,3025,128,1600,0.1104174
112,64,5,192,2,55,3025,192,1600,0.07534785
112,64,5,256,2,55,3025,256,1600,0.1873275
112,64,7,32,2,54,2916,32,3136,0.1105908
112,64,7,64,2,54,2916,64,3136,0.1847235
112,64,7,92,2,54,2916,92,3136,0.068316
112,64,7,128,2,54,2916,128,3136,0.0784728
112,64,7,192,2,54,2916,192,3136,0.08029605
112,64,7,256,2,54,2916,256,3136,0.0798615
112,64,11,32,2,52,2704,32,7744,0.0756081
112,64,11,64,2,52,2704,64,7744,0.1116327
112,64,11,92,2,52,2704,92,7744,0.162675
112,64,11,128,2,52,2704,128,7744,0.14071245
112,64,11,192,2,52,2704,192,7744,0.1699665
112,64,11,256,2,52,2704,256,7744,0.1943595
112,92,1,32,2,57,3249,32,92,0.0613719
112,92,1,64,2,57,3249,64,92,0.0614586
112,92,1,92,2,57,3249,92,92,0.06189285
112,92,1,128,2,57,3249,128,92,0.05963595
112,92,1,192,2,57,3249,192,92,0.06033015
112,92,1,256,2,57,3249,256,92,0.0615456
112,92,3,32,2,56,3136,32,828,0.06258735
112,92,3,64,2,56,3136,64,828,0.0705735
112,92,3,92,2,56,3136,92,828,0.06849
112,92,3,128,2,56,3136,128,828,0.0618057
112,92,3,192,2,56,3136,192,828,0.11996595
112,92,3,256,2,56,3136,256,828,0.0618063
112,92,5,32,2,55,3025,32,2300,0.08012205
112,92,5,64,2,55,3025,64,2300,0.08151105
112,92,5,92,2,55,3025,92,2300,0.1446192
112,92,5,128,2,55,3025,128,2300,0.069879
112,92,5,192,2,55,3025,192,2300,0.0801222
112,92,5,256,2,55,3025,256,2300,0.0886293
112,92,7,32,2,54,2916,32,4508,0.07239615
112,92,7,64,2,54,2916,64,4508,0.0894105
112,92,7,92,2,54,2916,92,4508,0.0679692
112,92,7,128,2,54,2916,128,4508,0.09774345
