28,32,1,100,1,28,100,1,25088,3.63911,0.323257,3.29056,0.0124419
28,32,1,100,2,15,100,1,7200,1.08279,0.274531,0.784186,0.0114582
28,32,1,100,4,8,100,1,2048,0.579213,0.227253,0.332227,0.00787022
28,32,1,500,1,28,500,1,25088,9.47742,0.328003,9.11492,0.0205436
28,32,1,500,2,15,500,1,7200,2.49654,0.270596,2.20158,0.0138884
28,32,1,500,4,8,500,1,2048,0.990548,0.248375,0.717578,0.0130207
28,32,1,1000,1,28,1000,1,25088,19.8221,0.37968,19.4098,0.0183447
28,32,1,1000,2,15,1000,1,7200,4.94215,0.328523,4.57503,0.0245367
28,32,1,1000,4,8,1000,1,2048,1.41328,0.258849,1.12747,0.0156824
28,32,1,4096,1,28,4096,1,25088,71.112,0.387203,70.6693,0.0401033
28,32,1,4096,2,15,4096,1,7200,17.0038,0.318339,16.6311,0.0395248
28,32,1,4096,4,8,4096,1,2048,4.02573,0.265099,3.71602,0.0336223
28,32,3,100,1,26,100,1,21632,3.16661,0.319033,2.8224,0.013194
28,32,3,100,2,14,100,1,6272,0.954612,0.267182,0.66405,0.011516
28,32,3,100,4,8,100,1,2048,0.56492,0.208677,0.339172,0.00706
28,32,3,500,1,26,500,1,21632,8.23173,0.32048,7.88521,0.0140622
28,32,3,500,2,14,500,1,6272,2.2091,0.266893,1.91825,0.0132519
28,32,3,500,4,8,500,1,2048,0.992921,0.253815,0.713065,0.0135413
28,32,3,1000,1,26,1000,1,21632,15.7806,0.320943,15.4303,0.0178814
28,32,3,1000,2,14,1000,1,6272,4.28071,0.296696,3.94981,0.0200807
28,32,3,1000,4,8,1000,1,2048,1.41155,0.262032,1.12255,0.0160299
28,32,3,4096,1,26,4096,1,21632,58.1439,0.389171,57.7003,0.0388881
28,32,3,4096,2,14,4096,1,6272,14.5155,0.301441,14.1632,0.0383673
28,32,3,4096,4,8,4096,1,2048,4.00861,0.268224,3.69316,0.0344321
28,32,5,100,1,24,100,1,18432,2.67304,0.314693,2.33503,0.0123841
28,32,5,100,2,13,100,1,5408,0.863758,0.264521,0.5769,0.0109952
28,32,5,100,4,7,100,1,1568,0.551611,0.232403,0.306592,0.00491889
28,32,5,500,1,24,500,1,18432,7.16775,0.313131,6.82812,0.0148724
28,32,5,500,2,13,500,1,5408,1.86496,0.264636,1.57596,0.0124998
28,32,5,500,4,7,500,1,1568,0.835228,0.228121,0.582108,0.0129047
28,32,5,1000,1,24,1000,1,18432,14.0888,0.306997,13.7529,0.0174764
28,32,5,1000,2,13,1000,1,5408,3.72644,0.2765,3.42228,0.0165506
28,32,5,1000,4,7,1000,1,1568,1.16804,0.253757,0.888815,0.0150459
28,32,5,4096,1,24,4096,1,18432,51.8799,0.365618,51.4507,0.0488418
28,32,5,4096,2,13,4096,1,5408,13.046,0.313825,12.6784,0.0387144
28,32,5,4096,4,7,4096,1,1568,3.11453,0.25775,2.81349,0.0324068
28,32,7,100,1,22,100,1,15488,2.34035,0.309717,2.00454,0.0131363
28,32,7,100,2,12,100,1,4608,0.776954,0.234776,0.519088,0.011053
28,32,7,100,4,7,100,1,1568,0.557977,0.235413,0.308733,0.00567133
28,32,7,500,1,22,500,1,15488,5.7418,0.30908,5.40101,0.0198489
28,32,7,500,2,12,500,1,4608,1.62109,0.267704,1.32966,0.0126736
28,32,7,500,4,7,500,1,1568,0.908434,0.254278,0.628751,0.0133677
28,32,7,1000,1,22,1000,1,15488,11.7513,0.310932,11.4102,0.0178817
28,32,7,1000,2,12,1000,1,4608,2.77605,0.273954,2.47293,0.0178816
28,32,7,1000,4,7,1000,1,1568,1.14633,0.243861,0.874522,0.0149881
28,32,7,4096,1,22,4096,1,15488,41.6207,0.372737,41.1924,0.039409
28,32,7,4096,2,12,4096,1,4608,9.69006,0.287842,9.34539,0.0445594
28,32,7,4096,4,7,4096,1,1568,3.07489,0.255841,2.7665,0.0401611
28,32,11,100,1,18,100,1,10368,1.69511,0.298953,1.36607,0.0117476
28,32,11,100,2,10,100,1,3200,0.672905,0.235818,0.414808,0.0104164
28,32,11,100,4,6,100,1,1152,0.460872,0.202774,0.249243,0.00289356
28,32,11,500,1,18,500,1,10368,4.22458,0.324995,3.87042,0.0153352
28,32,11,500,2,10,500,1,3200,1.29396,0.270018,0.997437,0.0138887
28,32,11,500,4,6,500,1,1152,0.750393,0.220309,0.506299,0.0123841
28,32,11,1000,1,18,1000,1,10368,8.30605,0.304798,7.97047,0.0188652
28,32,11,1000,2,10,1000,1,3200,1.97636,0.257403,1.69274,0.0162036
28,32,11,1000,4,6,1000,1,1152,0.955887,0.225228,0.702592,0.0157983
28,32,11,4096,1,18,4096,1,10368,28.3513,0.334022,27.9648,0.038541
28,32,11,4096,2,10,4096,1,3200,6.40898,0.275921,6.08526,0.036342
28,32,11,4096,4,6,4096,1,1152,2.34904,0.260875,2.04568,0.0323488
28,64,1,100,1,28,100,1,50176,6.98964,0.369438,6.5922,0.0135414
28,64,1,100,2,15,100,1,14400,1.9583,0.304856,1.62943,0.0118053
28,64,1,100,4,8,100,1,4096,0.681875,0.206478,0.452597,0.011169
28,64,1,500,1,28,500,1,50176,19.354,0.388998,18.9351,0.0149881
28,64,1,500,2,15,500,1,14400,5.07006,0.306303,4.73864,0.0135412
28,64,1,500,4,8,500,1,4096,1.40397,0.265621,1.11347,0.012847
28,64,1,1000,1,28,1000,1,50176,39.0122,0.408906,38.5672,0.0201963
28,64,1,1000,2,15,1000,1,14400,10.0584,0.322448,9.70355,0.0178236
28,64,1,1000,4,8,1000,1,4096,2.28636,0.272854,1.98475,0.0178817
28,64,1,4096,1,28,4096,1,50176,143.653,0.39386,143.199,0.0464691
28,64,1,4096,2,15,4096,1,14400,35.0636,0.363131,34.6458,0.0394089
28,64,1,4096,4,8,4096,1,4096,7.69844,0.279857,7.36812,0.0376731
28,64,3,100,1,26,100,1,43264,6.04297,0.368629,5.64968,0.0125579
28,64,3,100,2,14,100,1,12544,1.72931,0.292935,1.41231,0.0117474
28,64,3,100,4,8,100,1,4096,0.682744,0.207694,0.452944,0.010995
28,64,3,500,1,26,500,1,43264,16.7456,0.417529,16.2981,0.015567
28,64,3,500,2,14,500,1,12544,4.47453,0.298433,4.15133,0.0133678
28,64,3,500,4,8,500,1,4096,1.41798,0.258793,1.13598,0.0127891
28,64,3,1000,1,26,1000,1,43264,33.5707,0.37239,33.1638,0.0203702
28,64,3,1000,2,14,1000,1,12544,8.4361,0.318861,8.08304,0.0202541
28,64,3,1000,4,8,1000,1,4096,2.33006,0.309255,1.98892,0.0193862
28,64,3,4096,1,26,4096,1,43264,120.619,0.380897,120.173,0.0396407
28,64,3,4096,2,14,4096,1,12544,29.4667,0.31429,29.0985,0.0394093
28,64,3,4096,4,8,4096,1,4096,7.80504,0.290216,7.46268,0.0376732
28,64,5,100,1,24,100,1,36864,5.21573,0.343687,4.84681,0.0133101
28,64,5,100,2,13,100,1,10816,1.49581,0.290737,1.18042,0.0124999
28,64,5,100,4,7,100,1,3136,0.634829,0.223377,0.391487,0.00931733
28,64,5,500,1,24,500,1,36864,14.5042,0.342414,14.1346,0.0148727
28,64,5,500,2,13,500,1,10816,3.72981,0.301616,3.40071,0.0145831
28,64,5,500,4,7,500,1,3136,1.18656,0.26024,0.900566,0.0136572
28,64,5,1000,1,24,1000,1,36864,29.0786,0.392414,28.6525,0.0187499
28,64,5,1000,2,13,1000,1,10816,7.2609,0.303063,6.92826,0.0179974
28,64,5,1000,4,7,1000,1,3136,1.79199,0.27245,1.48939,0.0171293
28,64,5,4096,1,24,4096,1,36864,108.497,0.358502,108.086,0.0383676
28,64,5,4096,2,13,4096,1,10816,25.6855,0.311223,25.321,0.0399299
28,64,5,4096,4,7,4096,1,3136,5.94431,0.278179,5.61896,0.0357632
28,64,7,100,1,22,100,1,30976,4.37014,0.330725,4.01494,0.0131364
28,64,7,100,2,12,100,1,9216,1.21885,0.273723,0.92111,0.0118054
28,64,7,100,4,7,100,1,3136,0.639864,0.22303,0.395365,0.0101854
28,64,7,500,1,22,500,1,30976,12.1516,0.333445,11.7918,0.0143514
28,64,7,500,2,12,500,1,9216,3.2113,0.288249,2.89794,0.0135414
28,64,7,500,4,7,500,1,3136,1.24015,0.259082,0.955369,0.013715
28,64,7,1000,1,22,1000,1,30976,23.7762,0.395944,23.3469,0.0186342
28,64,7,1000,2,12,1000,1,9216,5.9667,0.291547,5.64535,0.0178236
28,64,7,1000,4,7,1000,1,3136,1.78962,0.279395,1.48077,0.0166666
28,64,7,4096,1,22,4096,1,30976,85.1737,0.407055,84.713,0.038252
28,64,7,4096,2,12,4096,1,9216,21.6288,0.362495,21.2112,0.0403929
28,64,7,4096,4,7,4096,1,3136,6.06555,0.277311,5.74183,0.0333909
28,64,11,100,1,18,100,1,20736,3.04319,0.323723,2.69516,0.0125577
28,64,11,100,2,10,100,1,6400,0.926204,0.270309,0.632515,0.0109377
28,64,11,100,4,6,100,1,2304,0.473316,0.159547,0.297739,0.00653922
28,64,11,500,1,18,500,1,20736,8.61482,0.352484,8.2334,0.0149302
28,64,11,500,2,10,500,1,6400,2.13342,0.281767,1.82625,0.012847
28,64,11,500,4,6,500,1,2304,1.01758,0.252196,0.740442,0.0130208
28,64,11,1000,1,18,1000,1,20736,16.2092,0.328642,15.8475,0.019097
28,64,11,1000,2,10,1000,1,6400,4.13166,0.328294,3.77258,0.0170136
28,64,11,1000,4,6,1000,1,2304,1.46104,0.262439,1.16868,0.0171293
28,64,11,4096,1,18,4096,1,20736,58.2997,0.399185,57.847,0.038136
28,64,11,4096,2,10,4096,1,6400,13.9534,0.306709,13.5945,0.0370367
28,64,11,4096,4,6,4096,1,2304,4.88055,0.26186,4.57413,0.0332751
28,92,1,100,1,28,100,1,72128,9.75572,0.423259,9.30585,0.0137731
28,92,1,100,2,15,100,1,20700,2.68046,0.316663,2.33845,0.0130207
28,92,1,100,4,8,100,1,5888,0.854966,0.277774,0.553813,0.0117478
28,92,1,500,1,28,500,1,72128,27.0981,0.430492,26.6383,0.0162612
28,92,1,500,2,15,500,1,20700,7.00981,0.312149,6.67133,0.0149881
28,92,1,500,4,8,500,1,5888,1.87579,0.270193,1.58239,0.0127312
28,92,1,1000,1,28,1000,1,72128,54.7306,0.436106,54.2606,0.020833
28,92,1,1000,2,15,1000,1,20700,14.0005,0.314753,13.6556,0.0184027
28,92,1,1000,4,8,1000,1,5888,3.40002,0.285066,3.08127,0.022569
28,92,1,4096,1,28,4096,1,72128,202.106,0.444265,201.606,0.0401036
28,92,1,4096,2,15,4096,1,20700,49.8414,0.378526,49.4048,0.0416083
28,92,1,4096,4,8,4096,1,5888,11.779,0.286571,11.4411,0.0377889
28,92,3,100,1,26,100,1,62192,8.6205,0.432113,8.16015,0.0135991
28,92,3,100,2,14,100,1,18032,2.34083,0.317068,1.9994,0.0123261
28,92,3,100,4,8,100,1,5888,0.860985,0.267705,0.570016,0.0111109
28,92,3,500,1,26,500,1,62192,23.2321,0.43981,22.7587,0.0178818
28,92,3,500,2,14,500,1,18032,6.22296,0.346987,5.84663,0.0150461
28,92,3,500,4,8,500,1,5888,1.88968,0.279337,1.58563,0.0125578
28,92,3,1000,1,26,1000,1,62192,46.2344,0.495191,45.7016,0.0206594
28,92,3,1000,2,14,1000,1,18032,12.1347,0.331536,11.771,0.0181711
28,92,3,1000,4,8,1000,1,5888,3.39088,0.286686,3.06953,0.017361
28,92,3,4096,1,26,4096,1,62192,173.589,0.466777,173.066,0.0397568
28,92,3,4096,2,14,4096,1,18032,41.7499,0.364869,41.3319,0.0380203
28,92,3,4096,4,8,4096,1,5888,12.0297,0.298145,11.6794,0.0377311
28,92,5,100,1,24,100,1,52992,7.4869,0.37517,7.07839,0.0192128
28,92,5,100,2,13,100,1,15548,2.02475,0.298839,1.70154,0.0124999
28,92,5,100,4,7,100,1,4508,0.684078,0.203701,0.458213,0.0103008
28,92,5,500,1,24,500,1,52992,20.7541,0.400343,20.3232,0.01603
28,92,5,500,2,13,500,1,15548,5.23438,0.292937,4.91534,0.0146411
28,92,5,500,4,7,500,1,4508,1.45502,0.235009,1.19478,0.0131366
28,92,5,1000,1,24,1000,1,52992,40.4128,0.365505,40.0128,0.0215856
28,92,5,1000,2,13,1000,1,15548,10.0958,0.304684,9.76153,0.0171873
28,92,5,1000,4,7,1000,1,4508,2.40721,0.278759,2.09865,0.0177082
28,92,5,4096,1,24,4096,1,52992,151.486,0.411859,151.022,0.0373838
28,92,5,4096,2,13,4096,1,15548,36.2036,0.345077,35.8019,0.0409139
28,92,5,4096,4,7,4096,1,4508,8.41721,0.293747,8.07237,0.0369788
28,92,7,100,1,22,100,1,44528,6.11168,0.362786,5.72344,0.0138309
28,92,7,100,2,12,100,1,13248,1.72828,0.2934,1.41029,0.0119212
28,92,7,100,4,7,100,1,4508,0.73159,0.234546,0.473838,0.0105901
28,92,7,500,1,22,500,1,44528,17.3183,0.363827,16.9281,0.0143519
28,92,7,500,2,12,500,1,13248,4.52895,0.304395,4.19533,0.0153934
28,92,7,500,4,7,500,1,4508,1.44894,0.261224,1.16226,0.013426
28,92,7,1000,1,22,1000,1,44528,32.7416,0.41238,32.2928,0.020833
28,92,7,1000,2,12,1000,1,13248,8.55298,0.303816,8.21982,0.0175922
