28,32,1,32,1,28,0.42551054
28,32,1,32,2,15,0.065476607
28,32,1,32,4,8,0.019757033
28,32,1,64,1,28,0.57316764
28,32,1,64,2,15,0.074880467
28,32,1,64,4,8,0.020046087
28,32,1,92,1,28,0.59168269
28,32,1,92,2,15,0.12638937
28,32,1,92,4,8,0.018711557
28,32,1,128,1,28,0.58327775
28,32,1,128,2,15,0.14819724
28,32,1,128,4,8,0.020412885
28,32,1,192,1,28,0.58112736
28,32,1,192,2,15,0.24442578
28,32,1,192,4,8,0.021569892
28,32,1,256,1,28,0.58731298
28,32,1,256,2,15,0.34423529
28,32,1,256,4,8,0.023471682
28,32,3,32,1,26,1.2989915
28,32,3,32,2,14,0.4379428
28,32,3,32,4,8,0.086789763
28,32,3,64,1,26,1.2898159
28,32,3,64,2,14,0.46888446
28,32,3,64,4,8,0.103388672
28,32,3,92,1,26,1.2916917
28,32,3,92,2,14,0.50699371
28,32,3,92,4,8,0.13196479
28,32,3,128,1,26,1.295545
28,32,3,128,2,14,0.50130868
28,32,3,128,4,8,0.16828073
28,32,3,192,1,26,1.3026979
28,32,3,192,2,14,0.49272294
28,32,3,192,4,8,0.24591625
28,32,3,256,1,26,1.3042686
28,32,3,256,2,14,0.50316753
28,32,3,256,4,8,0.27148137
28,32,5,32,1,24,2.2121332
28,32,5,32,2,13,0.6242911
28,32,5,32,4,7,0.12178801
28,32,5,64,1,24,2.2072064
28,32,5,64,2,13,0.66293936
28,32,5,64,4,7,0.22255463
28,32,5,92,1,24,2.2117377
28,32,5,92,2,13,0.66627399
28,32,5,92,4,7,0.25574951
28,32,5,128,1,24,2.207568
28,32,5,128,2,13,0.66425016
28,32,5,128,4,7,0.27085874
28,32,5,192,1,24,2.2145401
28,32,5,192,2,13,0.66805713
28,32,5,192,4,7,0.27604205
28,32,5,256,1,24,2.2339535
28,32,5,256,2,13,0.66846506
28,32,5,256,4,7,0.27132656
28,32,7,32,1,22,2.8138582
28,32,7,32,2,12,0.80261527
28,32,7,32,4,7,0.30685489
28,32,7,64,1,22,2.8189545
28,32,7,64,2,12,0.794729
28,32,7,64,4,7,0.3472603
28,32,7,92,1,22,2.8249435
28,32,7,92,2,12,0.78722467
28,32,7,92,4,7,0.35376571
28,32,7,128,1,22,2.8523234
28,32,7,128,2,12,0.7903107
28,32,7,128,4,7,0.3503226
28,32,7,192,1,22,2.8154854
28,32,7,192,2,12,0.78978299
28,32,7,192,4,7,0.35327642
28,32,7,256,1,22,2.8566626
28,32,7,256,2,12,0.79168478
28,32,7,256,4,7,0.34830781
28,32,11,32,1,18,4.4642571
28,32,11,32,2,10,1.1644876
28,32,11,32,4,6,0.43553816
28,32,11,64,1,18,4.3912478
28,32,11,64,2,10,1.1625214
28,32,11,64,4,6,0.42913671
28,32,11,92,1,18,4.3766369
28,32,11,92,2,10,1.1802624
28,32,11,92,4,6,0.42439975
28,32,11,128,1,18,4.3982199
28,32,11,128,2,10,1.1636401
28,32,11,128,4,6,0.41458457
28,32,11,192,1,18,4.3982538
28,32,11,192,2,10,1.1932913
28,32,11,192,4,6,0.41652817
28,32,11,256,1,18,4.4513412
28,32,11,256,2,10,1.1804658
28,32,11,256,4,6,0.41786609
28,64,1,32,1,28,1.01646664
28,64,1,32,2,15,0.15558066
28,64,1,32,4,8,0.034050629
28,64,1,64,1,28,1.09217438
28,64,1,64,2,15,0.18410525
28,64,1,64,4,8,0.034739816
28,64,1,92,1,28,1.06672226
28,64,1,92,2,15,0.32222628
28,64,1,92,4,8,0.03319488
28,64,1,128,1,28,1.07860082
28,64,1,128,2,15,0.4174672
28,64,1,128,4,8,0.037277344
28,64,1,192,1,28,1.09664805
28,64,1,192,2,15,0.55652161
28,64,1,192,4,8,0.045276049
28,64,1,256,1,28,1.08226767
28,64,1,256,2,15,0.61534037
28,64,1,256,4,8,0.0472905
28,64,3,32,1,26,2.5241827
28,64,3,32,2,14,0.9431771
28,64,3,32,4,8,0.35258034
28,64,3,64,1,26,2.4728807
28,64,3,64,2,14,0.95657664
28,64,3,64,4,8,0.44482676
28,64,3,92,1,26,2.4695359
28,64,3,92,2,14,0.9777438
28,64,3,92,4,8,0.49033977
28,64,3,128,1,26,2.4771747
28,64,3,128,2,14,0.95093681
28,64,3,128,4,8,0.5177547
28,64,3,192,1,26,2.5170185
28,64,3,192,2,14,0.95031305
28,64,3,192,4,8,0.51867226
28,64,3,256,1,26,2.4901584
28,64,3,256,2,14,0.95433359
28,64,3,256,4,8,0.52219673
28,64,5,32,1,24,4.5210509
28,64,5,32,2,13,1.2649559
28,64,5,32,4,7,0.47483843
28,64,5,64,1,24,4.5097509
28,64,5,64,2,13,1.2565148
28,64,5,64,4,7,0.49347552
28,64,5,92,1,24,4.5154235
28,64,5,92,2,13,1.2559046
28,64,5,92,4,7,0.48362305
28,64,5,128,1,24,4.5180677
28,64,5,128,2,13,1.2555091
28,64,5,128,4,7,0.47925334
28,64,5,192,1,24,4.516497
28,64,5,192,2,13,1.260289
28,64,5,192,4,7,0.48024096
28,64,5,256,1,24,4.5278309
28,64,5,256,2,13,1.257803
28,64,5,256,4,7,0.47378866
28,64,7,32,1,22,6.0872874
28,64,7,32,2,12,1.6478112
28,64,7,32,4,7,0.65223148
28,64,7,64,1,22,6.08166
28,64,7,64,2,12,1.6490429
28,64,7,64,4,7,0.66886621
28,64,7,92,1,22,6.0771174
28,64,7,92,2,12,1.6348614
28,64,7,92,4,7,0.66546491
28,64,7,128,1,22,6.0635348
28,64,7,128,2,12,1.6492124
28,64,7,128,4,7,0.66374392
28,64,7,192,1,22,6.0566531
28,64,7,192,2,12,1.6521956
28,64,7,192,4,7,0.66312355
28,64,7,256,1,22,6.0933668
28,64,7,256,2,12,1.6515063
28,64,7,256,4,7,0.66567509
28,64,11,32,1,18,8.9124004
28,64,11,32,2,10,2.3447952
28,64,11,32,4,6,0.86519919
28,64,11,64,1,18,8.8439224
28,64,11,64,2,10,2.3672031
28,64,11,64,4,6,0.88157628
28,64,11,92,1,18,8.8488944
28,64,11,92,2,10,2.3674517
28,64,11,92,4,6,0.86319231
28,64,11,128,1,18,8.8602057
28,64,11,128,2,10,2.3698586
28,64,11,128,4,6,0.8652523
28,64,11,192,1,18,8.8916536
28,64,11,192,2,10,2.3651126
28,64,11,192,4,6,0.85419073
28,64,11,256,1,18,8.8498436
28,64,11,256,2,10,2.3649544
28,64,11,256,4,6,0.93785028
28,92,1,32,1,28,1.5760675
28,92,1,32,2,15,0.28926079
28,92,1,32,4,8,0.042951074
28,92,1,64,1,28,1.581435
28,92,1,64,2,15,0.3910591
28,92,1,64,4,8,0.056099867
28,92,1,92,1,28,1.5547331
28,92,1,92,2,15,0.57759046
28,92,1,92,4,8,0.043818801
28,92,1,128,1,28,1.5722933
28,92,1,128,2,15,0.708849
28,92,1,128,4,8,0.057092685
28,92,1,192,1,28,1.581887
28,92,1,192,2,15,0.82660517
28,92,1,192,4,8,0.096985301
28,92,1,256,1,28,1.5790281
28,92,1,256,2,15,0.87563587
28,92,1,256,4,8,0.19732399
28,92,3,32,1,26,3.6125648
28,92,3,32,2,14,1.3093875
28,92,3,32,4,8,0.71399954
28,92,3,64,1,26,3.5789586
28,92,3,64,2,14,1.3514122
28,92,3,64,4,8,0.80672508
28,92,3,92,1,26,3.6205087
28,92,3,92,2,14,1.311026
28,92,3,92,4,8,0.75399702
