28,32,1,2,15,225,32,32,0.734548
28,32,1,2,15,225,64,32,0.767465
28,32,1,2,15,225,92,32,1.18612
28,32,1,2,15,225,128,32,0.571784
28,32,1,2,15,225,192,32,1.18253
28,32,1,2,15,225,256,32,0.945229
28,32,3,2,14,196,32,288,0.96799
28,32,3,2,14,196,64,288,1.04091
28,32,3,2,14,196,92,288,1.3992
28,32,3,2,14,196,128,288,1.28018
28,32,3,2,14,196,192,288,1.37857
28,32,3,2,14,196,256,288,1.50592
28,32,5,2,13,169,32,800,1.90723
28,32,5,2,13,169,64,800,2.06958
28,32,5,2,13,169,92,800,3.08819
28,32,5,2,13,169,128,800,2.00249
28,32,5,2,13,169,192,800,2.00661
28,32,5,2,13,169,256,800,2.40552
28,32,7,2,12,144,32,1568,3.2558
28,32,7,2,12,144,64,1568,3.69034
28,32,7,2,12,144,92,1568,6.01748
28,32,7,2,12,144,128,1568,3.35336
28,32,7,2,12,144,192,1568,4.30541
28,32,7,2,12,144,256,1568,4.28713
28,32,11,2,10,100,32,3872,6.99568
28,32,11,2,10,100,64,3872,6.87369
28,32,11,2,10,100,92,3872,13.6018
28,32,11,2,10,100,128,3872,7.23886
28,32,11,2,10,100,192,3872,6.7215
28,32,11,2,10,100,256,3872,7.50496
28,64,1,2,15,225,32,64,0.830487
28,64,1,2,15,225,64,64,0.867311
28,64,1,2,15,225,92,64,0.880749
28,64,1,2,15,225,128,64,0.958563
28,64,1,2,15,225,192,64,0.975803
28,64,1,2,15,225,256,64,1.17799
28,64,3,2,14,196,32,576,1.63285
28,64,3,2,14,196,64,576,1.48441
28,64,3,2,14,196,92,576,2.44641
28,64,3,2,14,196,128,576,1.96905
28,64,3,2,14,196,192,576,2.38823
28,64,3,2,14,196,256,576,2.33
28,64,5,2,13,169,32,1600,3.32804
28,64,5,2,13,169,64,1600,3.11736
28,64,5,2,13,169,92,1600,5.69872
28,64,5,2,13,169,128,1600,3.53263
28,64,5,2,13,169,192,1600,3.98556
28,64,5,2,13,169,256,1600,3.37158
28,64,7,2,12,144,32,3136,6.58358
28,64,7,2,12,144,64,3136,6.87109
28,64,7,2,12,144,92,3136,12.254
28,64,7,2,12,144,128,3136,6.75947
28,64,7,2,12,144,192,3136,8.30091
28,64,7,2,12,144,256,3136,8.21481
28,64,11,2,10,100,32,7744,14.1318
28,64,11,2,10,100,64,7744,13.3435
28,64,11,2,10,100,92,7744,27.5279
28,64,11,2,10,100,128,7744,15.3799
28,64,11,2,10,100,192,7744,12.874
28,64,11,2,10,100,256,7744,13.1375
28,92,1,2,15,225,32,92,0.836008
28,92,1,2,15,225,64,92,0.783975
28,92,1,2,15,225,92,92,1.14284
28,92,1,2,15,225,128,92,1.06086
28,92,1,2,15,225,192,92,1.10674
28,92,1,2,15,225,256,92,1.24857
28,92,3,2,14,196,32,828,2.09223
28,92,3,2,14,196,64,828,2.1164
28,92,3,2,14,196,92,828,3.54565
28,92,3,2,14,196,128,828,2.28109
28,92,3,2,14,196,192,828,2.53089
28,92,3,2,14,196,256,828,3.04548
28,92,5,2,13,169,32,2300,4.06665
28,92,5,2,13,169,64,2300,4.63786
