28,32,1,32,1,28,0.42551054
28,32,1,32,1,28,0.30255637
28,32,1,32,1,28,0.29619899
28,32,1,32,1,28,0.35522793
28,32,1,32,1,28,0.16686823
28,32,1,32,1,28,0.3708208
28,32,1,32,1,28,0.3386723
28,32,1,32,1,28,0.32188163
28,32,1,32,2,15,0.065476607
28,32,1,32,2,15,0.086647835
28,32,1,32,2,15,0.17977622
28,32,1,32,2,15,0.052665458
28,32,1,32,2,15,0.043893833
28,32,1,32,2,15,0.068651003
28,32,1,32,2,15,0.29803185
28,32,1,32,2,15,0.29180216
28,32,1,32,4,8,0.019757033
28,32,1,32,4,8,0.024154767
28,32,1,32,4,8,0.019786752
28,32,1,32,4,8,0.050851356
28,32,1,32,4,8,0.011904324
28,32,1,32,4,8,0.099447119
28,32,1,32,4,8,0.29134225
28,32,1,32,4,8,0.27856082
28,32,1,64,1,28,0.57316764
28,32,1,64,1,28,0.31077712
28,32,1,64,1,28,0.23095844
28,32,1,64,1,28,0.36272322
28,32,1,64,1,28,0.16708858
28,32,1,64,1,28,0.14754749
28,32,1,64,1,28,0.33797622
28,32,1,64,1,28,0.32230086
28,32,1,64,2,15,0.074880467
28,32,1,64,2,15,0.063988962
28,32,1,64,2,15,0.05693279
28,32,1,64,2,15,0.057708196
28,32,1,64,2,15,0.043840045
28,32,1,64,2,15,0.077310645
28,32,1,64,2,15,0.29656059
28,32,1,64,2,15,0.28826639
28,32,1,64,4,8,0.020046087
28,32,1,64,4,8,0.044343573
28,32,1,64,4,8,0.026199502
28,32,1,64,4,8,0.072880367
28,32,1,64,4,8,0.012127838
28,32,1,64,4,8,0.12170778
28,32,1,64,4,8,0.2899354
28,32,1,64,4,8,0.28399725
28,32,1,92,1,28,0.59168269
28,32,1,92,1,28,0.52549181
28,32,1,92,1,28,0.42749708
28,32,1,92,1,28,0.39561865
28,32,1,92,1,28,0.16790218
28,32,1,92,1,28,0.14315857
28,32,1,92,1,28,0.33589815
28,32,1,92,1,28,0.32302971
28,32,1,92,2,15,0.12638937
28,32,1,92,2,15,0.10402215
28,32,1,92,2,15,0.27488832
28,32,1,92,2,15,0.27249272
28,32,1,92,2,15,0.043859029
28,32,1,92,2,15,0.036189719
28,32,1,92,2,15,0.14307269
28,32,1,92,2,15,0.033770276
28,32,1,92,4,8,0.018711557
28,32,1,92,4,8,0.022483723
28,32,1,92,4,8,0.026100853
28,32,1,92,4,8,0.058625643
28,32,1,92,4,8,0.011924212
28,32,1,92,4,8,0.056003704
28,32,1,92,4,8,0.28872517
28,32,1,92,4,8,0.28343903
28,32,1,128,1,28,0.58327775
28,32,1,128,1,28,0.34482628
28,32,1,128,1,28,0.24177593
28,32,1,128,1,28,0.36365773
28,32,1,128,1,28,0.17071814
28,32,1,128,1,28,0.13017035
28,32,1,128,1,28,0.3336551
28,32,1,128,1,28,0.31979113
28,32,1,128,2,15,0.14819724
28,32,1,128,2,15,0.13362702
28,32,1,128,2,15,0.29643516
28,32,1,128,2,15,0.2836526
28,32,1,128,2,15,0.043952819
28,32,1,128,2,15,0.041385572
28,32,1,128,2,15,0.29657302
28,32,1,128,2,15,0.29434466
28,32,1,128,4,8,0.020412885
28,32,1,128,4,8,0.044566409
28,32,1,128,4,8,0.035113394
28,32,1,128,4,8,0.029043712
28,32,1,128,4,8,0.012484805
28,32,1,128,4,8,0.020662954
28,32,1,128,4,8,0.021610007
28,32,1,128,4,8,0.28663354
28,32,1,192,1,28,0.58112736
28,32,1,192,1,28,0.34900954
28,32,1,192,1,28,0.43582066
28,32,1,192,1,28,0.38837309
28,32,1,192,1,28,0.18447476
28,32,1,192,1,28,0.11631994
28,32,1,192,1,28,0.082046249
28,32,1,192,1,28,0.31137263
