28,92,7,32,1,22,484,32,4508,0.0305558
112,92,7,192,2,54,2916,192,4508,0.0464704
112,192,1,92,1,112,12544,92,192,0.0494219
224,64,1,32,1,224,50176,32,64,0.0521416
112,192,7,92,1,106,11236,92,9408,0.0461231
224,128,1,32,1,224,50176,32,128,0.0467596
224,92,7,32,1,218,47524,32,4508,0.0484959
224,64,7,32,1,218,47524,32,3136,0.0498849
112,192,1,64,1,112,12544,64,192,0.04919
112,128,5,32,1,108,11664,32,3200,0.0504056
224,92,1,64,1,224,50176,64,92,0.0495373
112,256,3,32,1,110,12100,32,2304,0.055151
224,92,1,32,1,224,50176,32,92,0.0467018
224,32,1,64,1,224,50176,64,32,0.0570609
112,192,3,64,1,110,12100,64,1728,0.0513893
224,32,5,128,1,220,48400,128,800,0.0484379
112,192,5,64,2,55,3025,64,4800,0.0486114
112,128,7,128,1,106,11236,128,6272,0.0524889
56,256,3,92,2,28,784,92,2304,0.0450237
224,32,3,192,1,222,49284,192,288,0.0550932
224,92,11,64,1,214,45796,64,11132,0.0510419
112,92,5,92,1,108,11664,92,2300,0.0450236
224,92,3,32,1,222,49284,32,828,0.0491322
224,92,3,64,1,222,49284,64,828,0.047107
112,128,7,32,1,106,11236,32,6272,0.0494219
112,256,5,32,1,108,11664,32,6400,0.0509263
112,192,3,32,1,110,12100,32,1728,0.0481484
224,64,5,32,1,220,48400,32,1600,0.0497113
112,256,11,64,1,102,10404,64,30976,0.0471648
224,64,3,32,1,222,49284,32,576,0.0475701
224,64,3,64,1,222,49284,64,576,0.0496531
112,192,5,128,1,108,11664,128,4800,0.0534148
224,32,7,32,2,110,12100,32,1568,0.0473386
112,256,1,32,1,112,12544,32,256,0.0514474
112,256,7,32,1,106,11236,32,12544,0.0489009
112,128,5,128,1,108,11664,128,3200,0.0563662
112,128,1,192,1,112,12544,192,128,0.0664361
112,192,3,92,2,56,3136,92,1728,0.0479749
112,64,1,256,1,112,12544,256,64,0.0563662
224,32,7,32,1,218,47524,32,1568,0.0527782
