28,32,1,32,1,28,0.2460462
28,32,1,32,2,15,0.044579856
28,32,1,32,4,8,0.01259046
28,32,1,64,1,28,0.53825855
28,32,1,64,2,15,0.091664922
28,32,1,64,4,8,0.021972059
28,32,1,92,1,28,0.85135895
28,32,1,92,2,15,0.12929799
28,32,1,92,4,8,0.031398519
28,32,1,128,1,28,1.2450566
28,32,1,128,2,15,0.18069491
28,32,1,128,4,8,0.042153972
28,32,1,192,1,28,1.8687375
28,32,1,192,2,15,0.27926594
28,32,1,192,4,8,0.063983538
28,32,1,256,1,28,2.5361042
28,32,1,256,2,15,0.49245061
28,32,1,256,4,8,0.085644056
28,32,3,32,1,26,0.26247188
28,32,3,32,2,14,0.048544009
28,32,3,32,4,8,0.012233832
28,32,3,64,1,26,0.53198253
28,32,3,64,2,14,0.098813867
28,32,3,64,4,8,0.023807292
28,32,3,92,1,26,0.71589681
28,32,3,92,2,14,0.13835494
28,32,3,92,4,8,0.033364154
28,32,3,128,1,26,0.95398555
28,32,3,128,2,14,0.199897
28,32,3,128,4,8,0.049201443
28,32,3,192,1,26,1.4336988
28,32,3,192,2,14,0.3066933
28,32,3,192,4,8,0.073776683
28,32,3,256,1,26,1.992981
28,32,3,256,2,14,0.40826787
28,32,3,256,4,8,0.11473229
28,32,5,32,1,24,0.22901258
28,32,5,32,2,13,0.056314793
28,32,5,32,4,7,0.013237385
28,32,5,64,1,24,0.4282813
28,32,5,64,2,13,0.102588519
28,32,5,64,4,7,0.025821291
28,32,5,92,1,24,0.64215527
28,32,5,92,2,13,0.1467531
28,32,5,92,4,7,0.032077988
28,32,5,128,1,24,0.95508165
28,32,5,128,2,13,0.19804832
28,32,5,128,4,7,0.053618726
28,32,5,192,1,24,2.0856862
28,32,5,192,2,13,0.291314
28,32,5,192,4,7,0.075855544
28,32,5,256,1,24,3.3728353
28,32,5,256,2,13,0.39148285
28,32,5,256,4,7,0.099168687
28,32,7,32,1,22,0.18455725
28,32,7,32,2,12,0.039566272
28,32,7,32,4,7,0.018739468
28,32,7,64,1,22,0.36184182
28,32,7,64,2,12,0.078199051
28,32,7,64,4,7,0.029777421
28,32,7,92,1,22,0.49236473
28,32,7,92,2,12,0.111289067
28,32,7,92,4,7,0.040880801
28,32,7,128,1,22,0.67065952
28,32,7,128,2,12,0.14924927
28,32,7,128,4,7,0.054095247
28,32,7,192,1,22,1.04478331
28,32,7,192,2,12,0.22025395
28,32,7,192,4,7,0.075686948
28,32,7,256,1,22,1.4382527
28,32,7,256,2,12,0.29920366
28,32,7,256,4,7,0.106551542
28,32,11,32,1,18,0.12652497
28,32,11,32,2,10,0.034938244
28,32,11,32,4,6,0.020704538
28,32,11,64,1,18,0.24590269
28,32,11,64,2,10,0.05676216
28,32,11,64,4,6,0.02471423
28,32,11,92,1,18,0.32554848
28,32,11,92,2,10,0.078394541
28,32,11,92,4,6,0.031507677
28,32,11,128,1,18,0.44085029
28,32,11,128,2,10,0.104502061
28,32,11,128,4,6,0.041041826
28,32,11,192,1,18,0.67318168
28,32,11,192,2,10,0.15799095
28,32,11,192,4,6,0.056098172
28,32,11,256,1,18,0.92146754
28,32,11,256,2,10,0.21167838
28,32,11,256,4,6,0.14009514
28,64,1,32,1,28,0.27238085
28,64,1,32,2,15,0.044521322
28,64,1,32,4,8,0.012105012
28,64,1,64,1,28,0.6037477
28,64,1,64,2,15,0.093232119
28,64,1,64,4,8,0.021856573
28,64,1,92,1,28,0.88378769
28,64,1,92,2,15,0.13313547
28,64,1,92,4,8,0.030639611
28,64,1,128,1,28,1.2245697
28,64,1,128,2,15,0.18876424
28,64,1,128,4,8,0.043760606
28,64,1,192,1,28,1.8657995
28,64,1,192,2,15,0.30071447
28,64,1,192,4,8,0.065325978
28,64,1,256,1,28,2.5368839
28,64,1,256,2,15,0.44136783
28,64,1,256,4,8,0.084258789
28,64,3,32,1,26,0.25690098
28,64,3,32,2,14,0.050939157
28,64,3,32,4,8,0.015093975
28,64,3,64,1,26,0.52442622
28,64,3,64,2,14,0.09896653
28,64,3,64,4,8,0.029736289
28,64,3,92,1,26,0.71468658
28,64,3,92,2,14,0.13944087
28,64,3,92,4,8,0.044794669
28,64,3,128,1,26,0.92688928
28,64,3,128,2,14,0.20067557
28,64,3,128,4,8,0.057964593
28,64,3,192,1,26,1.4407048
28,64,3,192,2,14,0.30994205
28,64,3,192,4,8,0.10027168
28,64,3,256,1,26,2.0107333
28,64,3,256,2,14,0.41667733
28,64,3,256,4,8,0.13154556
28,64,5,32,1,24,0.23554737
28,64,5,32,2,13,0.057756673
28,64,5,32,4,7,0.017185605
28,64,5,64,1,24,0.43091194
28,64,5,64,2,13,0.108013084
28,64,5,64,4,7,0.02805338
28,64,5,92,1,24,0.64051677
28,64,5,92,2,13,0.14405805
28,64,5,92,4,7,0.03973306
28,64,5,128,1,24,0.97640927
28,64,5,128,2,13,0.19345939
28,64,5,128,4,7,0.053682458
28,64,5,192,1,24,2.1935447
28,64,5,192,2,13,0.28708328
28,64,5,192,4,7,0.074810068
28,64,5,256,1,24,3.3438621
28,64,5,256,2,13,0.39782893
28,64,5,256,4,7,0.11972011
28,64,7,32,1,22,0.18642401
28,64,7,32,2,12,0.044831733
28,64,7,32,4,7,0.019589906
28,64,7,64,1,22,0.35523584
28,64,7,64,2,12,0.081114903
28,64,7,64,4,7,0.032286925
28,64,7,92,1,22,0.48951487
28,64,7,92,2,12,0.110553324
28,64,7,92,4,7,0.042642923
28,64,7,128,1,22,0.6674006
28,64,7,128,2,12,0.14816108
28,64,7,128,4,7,0.054122706
28,64,7,192,1,22,1.04780945
28,64,7,192,2,12,0.2213218
28,64,7,192,4,7,0.074751082
28,64,7,256,1,22,1.4289302
28,64,7,256,2,12,0.30092691
28,64,7,256,4,7,0.107244458
28,64,11,32,1,18,0.12376777
28,64,11,32,2,10,0.035519742
28,64,11,32,4,6,0.01711837
28,64,11,64,1,18,0.24250591
28,64,11,64,2,10,0.055545037
28,64,11,64,4,6,0.024986334
28,64,11,92,1,18,0.3323443
28,64,11,92,2,10,0.076793783
28,64,11,92,4,6,0.031912782
28,64,11,128,1,18,0.43410193
28,64,11,128,2,10,0.104994515
28,64,11,128,4,6,0.039221283
28,64,11,192,1,18,0.66314163
28,64,11,192,2,10,0.15447326
28,64,11,192,4,6,0.056782274
28,64,11,256,1,18,0.90391186
28,64,11,256,2,10,0.20642275
28,64,11,256,4,6,0.076447099
28,92,1,32,1,28,0.30579495
28,92,1,32,2,15,0.046088067
28,92,1,32,4,8,0.012007719
28,92,1,64,1,28,0.62250231
28,92,1,64,2,15,0.094731516
28,92,1,64,4,8,0.023623441
28,92,1,92,1,28,0.8917282
28,92,1,92,2,15,0.13628704
28,92,1,92,4,8,0.030640515
28,92,1,128,1,28,1.217801
28,92,1,128,2,15,0.19595895
28,92,1,128,4,8,0.042512069
28,92,1,192,1,28,1.8539571
28,92,1,192,2,15,0.32652819
28,92,1,192,4,8,0.064532153
28,92,1,256,1,28,2.5228606
28,92,1,256,2,15,0.48160826
28,92,1,256,4,8,0.087538727
28,92,3,32,1,26,0.261256
28,92,3,32,2,14,0.050766041
28,92,3,32,4,8,0.021235751
28,92,3,64,1,26,0.52773825
28,92,3,64,2,14,0.098989695
28,92,3,64,4,8,0.033125385
28,92,3,92,1,26,0.7236068
28,92,3,92,2,14,0.14618019
28,92,3,92,4,8,0.044367303
28,92,3,128,1,26,0.94511053
28,92,3,128,2,14,0.20591425
28,92,3,128,4,8,0.062680422
28,92,3,192,1,26,1.4351678
28,92,3,192,2,14,0.30705716
28,92,3,192,4,8,0.097987272
28,92,3,256,1,26,1.9682792
28,92,3,256,2,14,0.41133243
28,92,3,256,4,8,0.13742382
28,92,5,32,1,24,0.23789551
28,92,5,32,2,13,0.059032556
28,92,5,32,4,7,0.020249939
28,92,5,64,1,24,0.42852877
28,92,5,64,2,13,0.106223164
