28,32,1,100,1,28,100,1,25088,2.75753,0.0740149,2.67246,0.00497689
28,32,1,100,2,15,100,1,7200,0.629154,0.0156826,0.605833,0.00353
28,32,1,100,4,8,100,1,2048,0.118169,0.00572911,0.10972,0.000983889
28,32,1,500,1,28,500,1,25088,10.1793,0.078355,10.0888,0.00601822
28,32,1,500,2,15,500,1,7200,2.6503,0.0152198,2.62396,0.00532378
28,32,1,500,4,8,500,1,2048,0.61758,0.00891189,0.599757,0.00439811
28,32,1,1000,1,28,1000,1,25088,21.2873,0.0752877,21.1972,0.00798589
28,32,1,1000,2,15,1000,1,7200,5.36251,0.0149881,5.33439,0.00734944
28,32,1,1000,4,8,1000,1,2048,1.26444,0.0101271,1.24211,0.00694444
28,32,1,4096,1,28,4096,1,25088,88.2243,0.0790496,88.1251,0.0136569
28,32,1,4096,2,15,4096,1,7200,19.9016,0.0162613,19.8669,0.0122683
28,32,1,4096,4,8,4096,1,2048,5.58878,0.00943267,5.56124,0.0116319
28,32,3,100,1,26,100,1,21632,2.21848,0.0616308,2.14545,0.00584478
28,32,3,100,2,14,100,1,6272,0.533844,0.0148147,0.511159,0.00347211
28,32,3,100,4,8,100,1,2048,0.118459,0.00561356,0.11001,0.000984
28,32,3,500,1,26,500,1,21632,8.57154,0.0631933,8.49527,0.00648133
28,32,3,500,2,14,500,1,6272,2.61621,0.0166083,2.5867,0.00671289
28,32,3,500,4,8,500,1,2048,0.68986,0.00914333,0.671168,0.00462956
28,32,3,1000,1,26,1000,1,21632,18.7109,0.0657397,18.6315,0.00781244
28,32,3,1000,2,14,1000,1,6272,4.43846,0.0168402,4.40767,0.00786989
28,32,3,1000,4,8,1000,1,2048,1.19506,0.009722,1.17313,0.00630789
28,32,3,4096,1,26,4096,1,21632,73.8548,0.0661446,73.7672,0.0148146
28,32,3,4096,2,14,4096,1,6272,17.3521,0.0162034,17.3137,0.0150462
28,32,3,4096,4,8,4096,1,2048,5.44238,0.0109953,5.4098,0.0153352
28,32,5,100,1,24,100,1,18432,1.89343,0.0462957,1.83619,0.00520833
28,32,5,100,2,13,100,1,5408,0.449818,0.0124418,0.431532,0.00248844
28,32,5,100,4,7,100,1,1568,0.088135,0.00491889,0.0803806,0.00104167
28,32,5,500,1,24,500,1,18432,7.62319,0.0503462,7.55965,0.00711778
28,32,5,500,2,13,500,1,5408,1.9719,0.0164349,1.94181,0.00572911
28,32,5,500,4,7,500,1,1568,0.44108,0.00815956,0.424761,0.00410878
28,32,5,1000,1,24,1000,1,18432,15.3204,0.046064,15.2595,0.00827533
28,32,5,1000,2,13,1000,1,5408,3.69131,0.0142358,3.66452,0.00694422
28,32,5,1000,4,7,1000,1,1568,0.929555,0.008796,0.909301,0.00601856
28,32,5,4096,1,24,4096,1,18432,63.6028,0.049594,63.5334,0.0134257
28,32,5,4096,2,13,4096,1,5408,14.6143,0.0141779,14.5816,0.011921
28,32,5,4096,4,7,4096,1,1568,4.14686,0.00995344,4.1192,0.0119789
28,32,7,100,1,22,100,1,15488,1.66727,0.0391777,1.61791,0.00451367
28,32,7,100,2,12,100,1,4608,0.348547,0.0127892,0.330723,0.002257
28,32,7,100,4,7,100,1,1568,0.0874406,0.00468744,0.0799752,0.00104167
28,32,7,500,1,22,500,1,15488,6.25938,0.0395824,6.2073,0.00677056
28,32,7,500,2,12,500,1,4608,1.62983,0.0171292,1.60136,0.00601822
28,32,7,500,4,7,500,1,1568,0.435583,0.00758067,0.419669,0.00428233
28,32,7,1000,1,22,1000,1,15488,13.8353,0.046122,13.7759,0.00694411
28,32,7,1000,2,12,1000,1,4608,3.15417,0.0148146,3.12616,0.00723344
28,32,7,1000,4,7,1000,1,1568,1.00409,0.00896989,0.983259,0.00653922
28,32,7,4096,1,22,4096,1,15488,50.3708,0.0385988,50.3127,0.0126153
28,32,7,4096,2,12,4096,1,4608,13.0549,0.0153353,13.0208,0.0128469
28,32,7,4096,4,7,4096,1,1568,3.73454,0.00989589,3.70677,0.0118633
28,32,11,100,1,18,100,1,10368,1.15473,0.022511,1.12249,0.00462933
28,32,11,100,2,10,100,1,3200,0.206536,0.009259,0.194036,0.00109933
28,32,11,100,4,6,100,1,1152,0.0623253,0.00422467,0.0555544,0.00104167
28,32,11,500,1,18,500,1,10368,4.19571,0.0232637,4.15954,0.00711778
28,32,11,500,2,10,500,1,3200,1.05895,0.0128471,1.03465,0.00607611
28,32,11,500,4,6,500,1,1152,0.251153,0.00549767,0.240737,0.00243056
28,32,11,1000,1,18,1000,1,10368,8.55686,0.0272564,8.51554,0.00723367
28,32,11,1000,2,10,1000,1,3200,2.10297,0.0130207,2.07763,0.00665522
28,32,11,1000,4,6,1000,1,1152,0.659017,0.00862256,0.640672,0.00532389
28,32,11,4096,1,18,4096,1,10368,32.6449,0.0236687,32.6029,0.0126736
28,32,11,4096,2,10,4096,1,3200,8.29431,0.0137729,8.26236,0.0128471
28,32,11,4096,4,6,4096,1,1152,2.73965,0.00960633,2.71246,0.0120946
28,64,1,100,1,28,100,1,50176,5.38516,0.203932,5.16878,0.00596056
28,64,1,100,2,15,100,1,14400,1.36774,0.0302656,1.32724,0.00462956
28,64,1,100,4,8,100,1,4096,0.259081,0.0110531,0.244614,0.00115733
28,64,1,500,1,28,500,1,50176,21.3863,0.200575,21.1664,0.00723378
28,64,1,500,2,15,500,1,14400,5.39806,0.0269092,5.35883,0.00625033
28,64,1,500,4,8,500,1,4096,1.3597,0.014525,1.33395,0.00596067
28,64,1,1000,1,28,1000,1,50176,36.8811,0.198087,36.6669,0.008623
28,64,1,1000,2,15,1000,1,14400,10.0174,0.0337957,9.97021,0.007523
28,64,1,1000,4,8,1000,1,4096,2.75655,0.0147566,2.72883,0.00723367
28,64,1,4096,1,28,4096,1,50176,162.334,0.209603,162.104,0.0120947
28,64,1,4096,2,15,4096,1,14400,42.5674,0.035127,42.5132,0.0120948
28,64,1,4096,4,8,4096,1,4096,10.0196,0.0156824,9.98515,0.0126156
28,64,3,100,1,26,100,1,43264,4.87985,0.166606,4.70248,0.00526589
28,64,3,100,2,14,100,1,12544,1.24495,0.0262728,1.20832,0.00468744
28,64,3,100,4,8,100,1,4096,0.261744,0.0109953,0.246814,0.00167844
28,64,3,500,1,26,500,1,43264,17.1558,0.170831,16.9677,0.00688667
28,64,3,500,2,14,500,1,12544,4.44773,0.0263884,4.40954,0.00630767
28,64,3,500,4,8,500,1,4096,1.28343,0.0151618,1.25664,0.00636544
28,64,3,1000,1,26,1000,1,43264,34.8004,0.168285,34.618,0.00804389
