28,32,1,100,1,28,100,1,25088,2.23844,0.249937,1.96744,0.0102427
28,32,1,100,2,15,100,1,7200,0.960513,0.246176,0.691132,0.0110528
28,32,1,100,4,8,100,1,2048,0.572153,0.22216,0.3335,0.00740733
28,32,1,500,1,28,500,1,25088,7.43243,0.286105,7.11786,0.0151617
28,32,1,500,2,15,500,1,7200,2.24648,0.251037,1.97103,0.0133099
28,32,1,500,4,8,500,1,2048,0.981694,0.257055,0.699639,0.0131943
28,32,1,1000,1,28,1000,1,25088,14.3453,0.275457,14.0386,0.0184602
28,32,1,1000,2,15,1000,1,7200,4.01954,0.275978,3.71266,0.0180556
28,32,1,1000,4,8,1000,1,2048,1.24425,0.226095,0.991532,0.016146
28,32,1,4096,1,28,4096,1,25088,55.7896,0.294381,55.4407,0.0401613
28,32,1,4096,2,15,4096,1,7200,14.7736,0.281766,14.439,0.0389458
28,32,1,4096,4,8,4096,1,2048,3.54322,0.259833,3.23889,0.0337958
28,32,3,100,1,26,100,1,21632,2.02271,0.283328,1.71687,0.0118631
28,32,3,100,2,14,100,1,6272,0.928108,0.236396,0.66868,0.0109952
28,32,3,100,4,8,100,1,2048,0.581355,0.23032,0.33379,0.00752311
28,32,3,500,1,26,500,1,21632,6.45393,0.283791,6.14173,0.0155668
28,32,3,500,2,14,500,1,6272,1.91507,0.261743,1.62781,0.0145251
28,32,3,500,4,8,500,1,2048,0.872842,0.224938,0.623195,0.012963
28,32,3,1000,1,26,1000,1,21632,12.3951,0.296811,12.0664,0.0187496
28,32,3,1000,2,14,1000,1,6272,3.37436,0.264405,3.08032,0.0188077
28,32,3,1000,4,8,1000,1,2048,1.29355,0.247912,1.01786,0.0168978
28,32,3,4096,1,26,4096,1,21632,48.5612,0.302425,48.2032,0.0413187
28,32,3,4096,2,14,4096,1,6272,12.3664,0.268688,12.0487,0.0362841
28,32,3,4096,4,8,4096,1,2048,3.5085,0.262438,3.19913,0.0346058
28,32,5,100,1,24,100,1,18432,1.7425,0.245771,1.47607,0.0103008
28,32,5,100,2,13,100,1,5408,0.854788,0.259776,0.573311,0.0102427
28,32,5,100,4,7,100,1,1568,0.528289,0.227311,0.288479,0.00457178
28,32,5,500,1,24,500,1,18432,5.64307,0.277889,5.33769,0.0141201
28,32,5,500,2,13,500,1,5408,1.83712,0.2629,1.54922,0.0141779
28,32,5,500,4,7,500,1,1568,0.724929,0.201443,0.499123,0.0128469
28,32,5,1000,1,24,1000,1,18432,10.8345,0.290157,10.5117,0.0185759
28,32,5,1000,2,13,1000,1,5408,3.21192,0.266025,2.91916,0.0165506
28,32,5,1000,4,7,1000,1,1568,1.10478,0.230667,0.848654,0.0148727
28,32,5,4096,1,24,4096,1,18432,40.6088,0.280435,40.2702,0.0435758
28,32,5,4096,2,13,4096,1,5408,11.0892,0.28437,10.7539,0.0377309
28,32,5,4096,4,7,4096,1,1568,2.67229,0.261222,2.36825,0.0323489
28,32,7,100,1,22,100,1,15488,1.57954,0.276731,1.27943,0.0113423
28,32,7,100,2,12,100,1,4608,0.764802,0.250285,0.492468,0.0103007
28,32,7,100,4,7,100,1,1568,0.53153,0.236917,0.280319,0.00596056
28,32,7,500,1,22,500,1,15488,4.83684,0.274359,4.53453,0.0152196
28,32,7,500,2,12,500,1,4608,1.53747,0.255262,1.25646,0.0144674
28,32,7,500,4,7,500,1,1568,0.81781,0.228758,0.563474,0.0134834
28,32,7,1000,1,22,1000,1,15488,8.9822,0.277773,8.67329,0.0180552
28,32,7,1000,2,12,1000,1,4608,2.49776,0.266083,2.19909,0.0178242
28,32,7,1000,4,7,1000,1,1568,1.15027,0.255609,0.866999,0.0156826
28,32,7,4096,1,22,4096,1,15488,34.3665,0.27893,34.0346,0.0394671
28,32,7,4096,2,12,4096,1,4608,8.78058,0.259833,8.4733,0.0360528
28,32,7,4096,4,7,4096,1,1568,2.73092,0.261512,2.42351,0.0334487
28,32,11,100,1,18,100,1,10368,1.18725,0.239869,0.925737,0.0103006
28,32,11,100,2,10,100,1,3200,0.609712,0.19855,0.389345,0.0100691
28,32,11,100,4,6,100,1,1152,0.452886,0.201733,0.241778,0.00318289
28,32,11,500,1,18,500,1,10368,3.46823,0.286858,3.15261,0.0163769
28,32,11,500,2,10,500,1,3200,1.13708,0.267704,0.843389,0.013657
28,32,11,500,4,6,500,1,1152,0.696574,0.218283,0.45439,0.0122682
28,32,11,1000,1,18,1000,1,10368,6.24677,0.279567,5.93532,0.0188076
28,32,11,1000,2,10,1000,1,3200,1.77358,0.246234,1.5005,0.0160298
28,32,11,1000,4,6,1000,1,1152,0.928457,0.254626,0.64588,0.0159141
28,32,11,4096,1,18,4096,1,10368,23.2643,0.265042,22.9511,0.036342
28,32,11,4096,2,10,4096,1,3200,5.80448,0.267125,5.48857,0.0360526
28,32,11,4096,4,6,4096,1,1152,2.06137,0.267125,1.75171,0.0322913
28,64,1,100,1,28,100,1,50176,4.12158,0.339115,3.75567,0.0122103
28,64,1,100,2,15,100,1,14400,1.19043,0.196293,0.972322,0.0102429
