28,32,1,1,28,784,32,32,2.7835
28,32,1,1,28,784,32,32,2.94884
28,32,1,1,28,784,32,32,2.23773
28,32,1,1,28,784,32,32,2.62343
28,32,1,1,28,784,32,32,1.05521
28,32,1,1,28,784,32,32,1.15978
28,32,1,1,28,784,32,32,1.27297
28,32,1,1,28,784,32,32,1.38084
28,32,1,2,15,225,32,32,0.299479
28,32,1,2,15,225,32,32,0.286168
28,32,1,2,15,225,32,32,0.360242
28,32,1,2,15,225,32,32,0.883101
28,32,1,2,15,225,32,32,0.279282
28,32,1,2,15,225,32,32,0.365451
28,32,1,2,15,225,32,32,0.458275
28,32,1,2,15,225,32,32,0.5603
28,32,1,4,8,64,32,32,0.0835069
28,32,1,4,8,64,32,32,0.182812
28,32,1,4,8,64,32,32,0.22824
28,32,1,4,8,64,32,32,0.634432
28,32,1,4,8,64,32,32,0.0820601
28,32,1,4,8,64,32,32,0.141898
28,32,1,4,8,64,32,32,0.244213
28,32,1,4,8,64,32,32,0.340162
28,32,1,1,28,784,64,32,2.51655
28,32,1,1,28,784,64,32,1.43773
28,32,1,1,28,784,64,32,1.60688
28,32,1,1,28,784,64,32,1.26371
28,32,1,1,28,784,64,32,1.01001
28,32,1,1,28,784,64,32,1.07888
28,32,1,1,28,784,64,32,1.14381
28,32,1,1,28,784,64,32,1.08015
28,32,1,2,15,225,64,32,0.594444
28,32,1,2,15,225,64,32,0.366203
28,32,1,2,15,225,64,32,0.216146
28,32,1,2,15,225,64,32,0.534143
28,32,1,2,15,225,64,32,0.317361
28,32,1,2,15,225,64,32,0.377315
28,32,1,2,15,225,64,32,0.446932
28,32,1,2,15,225,64,32,0.523785
28,32,1,4,8,64,64,32,0.107928
28,32,1,4,8,64,64,32,0.158044
28,32,1,4,8,64,64,32,0.153704
28,32,1,4,8,64,64,32,0.908853
28,32,1,4,8,64,64,32,0.095486
28,32,1,4,8,64,64,32,0.136458
28,32,1,4,8,64,64,32,0.202951
28,32,1,4,8,64,64,32,0.211111
28,32,1,1,28,784,92,32,2.68148
28,32,1,1,28,784,92,32,1.49444
28,32,1,1,28,784,92,32,1.60995
28,32,1,1,28,784,92,32,1.40422
28,32,1,1,28,784,92,32,1.69867
28,32,1,1,28,784,92,32,1.78055
28,32,1,1,28,784,92,32,1.72754
28,32,1,1,28,784,92,32,1.18148
28,32,1,2,15,225,92,32,0.595833
28,32,1,2,15,225,92,32,0.412905
28,32,1,2,15,225,92,32,0.392418
28,32,1,2,15,225,92,32,0.813425
28,32,1,2,15,225,92,32,0.443287
28,32,1,2,15,225,92,32,0.507002
28,32,1,2,15,225,92,32,0.576388
28,32,1,2,15,225,92,32,0.648379
28,32,1,4,8,64,92,32,0.167477
28,32,1,4,8,64,92,32,0.17882
28,32,1,4,8,64,92,32,0.333449
28,32,1,4,8,64,92,32,0.399768
28,32,1,4,8,64,92,32,0.134028
28,32,1,4,8,64,92,32,0.173785
28,32,1,4,8,64,92,32,0.240741
28,32,1,4,8,64,92,32,0.311689
28,32,1,1,28,784,128,32,4.307
28,32,1,1,28,784,128,32,2.30758
28,32,1,1,28,784,128,32,1.6603
28,32,1,1,28,784,128,32,1.82563
28,32,1,1,28,784,128,32,1.86099
28,32,1,1,28,784,128,32,1.92569
28,32,1,1,28,784,128,32,1.3658
28,32,1,1,28,784,128,32,1.58322
28,32,1,2,15,225,128,32,0.787036
28,32,1,2,15,225,128,32,0.504224
28,32,1,2,15,225,128,32,0.447743
28,32,1,2,15,225,128,32,0.994096
28,32,1,2,15,225,128,32,0.568807
28,32,1,2,15,225,128,32,0.646064
28,32,1,2,15,225,128,32,0.711689
28,32,1,2,15,225,128,32,0.791145
28,32,1,4,8,64,128,32,0.215277
28,32,1,4,8,64,128,32,0.211574
28,32,1,4,8,64,128,32,0.228067
28,32,1,4,8,64,128,32,1.00683
28,32,1,4,8,64,128,32,0.167534
28,32,1,4,8,64,128,32,0.216666
28,32,1,4,8,64,128,32,0.287731
28,32,1,4,8,64,128,32,0.354803
28,32,1,1,28,784,192,32,6.07974
28,32,1,1,28,784,192,32,3.36203
28,32,1,1,28,784,192,32,2.83495
28,32,1,1,28,784,192,32,2.05839
28,32,1,1,28,784,192,32,3.82147
28,32,1,1,28,784,192,32,4.1732
28,32,1,1,28,784,192,32,3.16545
28,32,1,1,28,784,192,32,2.52725
28,32,1,2,15,225,192,32,1.29884
28,32,1,2,15,225,192,32,0.792418
28,32,1,2,15,225,192,32,0.845832
28,32,1,2,15,225,192,32,1.07031
28,32,1,2,15,225,192,32,0.608911
28,32,1,2,15,225,192,32,0.679976
28,32,1,2,15,225,192,32,0.745138
28,32,1,2,15,225,192,32,0.916666
28,32,1,4,8,64,192,32,0.36412
28,32,1,4,8,64,192,32,0.296412
28,32,1,4,8,64,192,32,0.27581
28,32,1,4,8,64,192,32,1.04207
28,32,1,4,8,64,192,32,0.177488
28,32,1,4,8,64,192,32,0.223669
28,32,1,4,8,64,192,32,0.269907
28,32,1,4,8,64,192,32,0.321585
28,32,1,1,28,784,256,32,8.52337
28,32,1,1,28,784,256,32,4.80624
28,32,1,1,28,784,256,32,3.98501
28,32,1,1,28,784,256,32,2.78015
28,32,1,1,28,784,256,32,5.6861
28,32,1,1,28,784,256,32,6.3655
28,32,1,1,28,784,256,32,4.67783
28,32,1,1,28,784,256,32,6.66886
28,32,1,2,15,225,256,32,1.39994
28,32,1,2,15,225,256,32,0.820716
28,32,1,2,15,225,256,32,1.05758
28,32,1,2,15,225,256,32,1.06458
28,32,1,2,15,225,256,32,0.595428
28,32,1,2,15,225,256,32,0.639756
28,32,1,2,15,225,256,32,0.685358
28,32,1,2,15,225,256,32,0.565161
28,32,1,4,8,64,256,32,0.583564
28,32,1,4,8,64,256,32,0.406423
28,32,1,4,8,64,256,32,0.527546
28,32,1,4,8,64,256,32,0.420138
28,32,1,4,8,64,256,32,0.170312
28,32,1,4,8,64,256,32,0.20272
28,32,1,4,8,64,256,32,0.242187
28,32,1,4,8,64,256,32,0.280092
28,32,3,1,26,676,32,288,2.91545
28,32,3,1,26,676,32,288,1.43327
28,32,3,1,26,676,32,288,1.63541
28,32,3,1,26,676,32,288,1.01366
28,32,3,1,26,676,32,288,1.39965
28,32,3,1,26,676,32,288,1.5114
28,32,3,1,26,676,32,288,1.60827
28,32,3,1,26,676,32,288,0.990103
28,32,3,2,14,196,32,288,0.840277
28,32,3,2,14,196,32,288,0.607117
28,32,3,2,14,196,32,288,0.679455
28,32,3,2,14,196,32,288,0.839525
28,32,3,2,14,196,32,288,1.03021
28,32,3,2,14,196,32,288,1.07749
28,32,3,2,14,196,32,288,1.12129
28,32,3,2,14,196,32,288,0.546875
28,32,3,4,8,64,32,288,0.341203
28,32,3,4,8,64,32,288,0.450231
28,32,3,4,8,64,32,288,0.530324
28,32,3,4,8,64,32,288,0.893807
28,32,3,4,8,64,32,288,0.249653
28,32,3,4,8,64,32,288,0.289757
28,32,3,4,8,64,32,288,0.346759
28,32,3,4,8,64,32,288,0.412152
28,32,3,1,26,676,64,288,5.96695
28,32,3,1,26,676,64,288,3.52147
28,32,3,1,26,676,64,288,2.82181
28,32,3,1,26,676,64,288,2.41672
28,32,3,1,26,676,64,288,3.65619
28,32,3,1,26,676,64,288,3.94924
28,32,3,1,26,676,64,288,4.13454
28,32,3,1,26,676,64,288,3.15382
28,32,3,2,14,196,64,288,2.08756
28,32,3,2,14,196,64,288,1.18871
28,32,3,2,14,196,64,288,1.36921
28,32,3,2,14,196,64,288,1.34757
28,32,3,2,14,196,64,288,1.30156
28,32,3,2,14,196,64,288,1.1886
28,32,3,2,14,196,64,288,0.796932
28,32,3,2,14,196,64,288,0.731539
28,32,3,4,8,64,64,288,0.64074
28,32,3,4,8,64,64,288,0.571816
28,32,3,4,8,64,64,288,0.679687
28,32,3,4,8,64,64,288,0.882465
28,32,3,4,8,64,64,288,0.431597
28,32,3,4,8,64,64,288,0.462268
28,32,3,4,8,64,64,288,0.510242
28,32,3,4,8,64,64,288,0.569907
28,32,3,1,26,676,92,288,9.04559
28,32,3,1,26,676,92,288,4.83981
28,32,3,1,26,676,92,288,3.84056
28,32,3,1,26,676,92,288,4.57748
28,32,3,1,26,676,92,288,3.94577
28,32,3,1,26,676,92,288,4.47019
28,32,3,1,26,676,92,288,3.77963
28,32,3,1,26,676,92,288,2.63368
28,32,3,2,14,196,92,288,1.68472
28,32,3,2,14,196,92,288,1.04456
28,32,3,2,14,196,92,288,1.12697
28,32,3,2,14,196,92,288,0.880149
28,32,3,2,14,196,92,288,2.19896
28,32,3,2,14,196,92,288,2.16256
28,32,3,2,14,196,92,288,1.51175
28,32,3,2,14,196,92,288,1.09757
28,32,3,4,8,64,92,288,0.806365
28,32,3,4,8,64,92,288,0.67824
28,32,3,4,8,64,92,288,0.655497
28,32,3,4,8,64,92,288,0.711168
28,32,3,4,8,64,92,288,0.472106
28,32,3,4,8,64,92,288,0.511111
28,32,3,4,8,64,92,288,0.552488
28,32,3,4,8,64,92,288,0.415972
28,32,3,1,26,676,128,288,14.0349
28,32,3,1,26,676,128,288,7.96955
28,32,3,1,26,676,128,288,7.14669
28,32,3,1,26,676,128,288,3.93101
28,32,3,1,26,676,128,288,7.18309
28,32,3,1,26,676,128,288,8.2688
28,32,3,1,26,676,128,288,8.56897
28,32,3,1,26,676,128,288,6.20034
28,32,3,2,14,196,128,288,3.41851
28,32,3,2,14,196,128,288,2.00764
28,32,3,2,14,196,128,288,1.47367
28,32,3,2,14,196,128,288,1.54329
28,32,3,2,14,196,128,288,1.23895
28,32,3,2,14,196,128,288,1.11765
28,32,3,2,14,196,128,288,0.578645
28,32,3,2,14,196,128,288,0.883216
28,32,3,4,8,64,128,288,1.04838
28,32,3,4,8,64,128,288,0.685242
28,32,3,4,8,64,128,288,0.566782
28,32,3,4,8,64,128,288,0.820601
28,32,3,4,8,64,128,288,0.853818
28,32,3,4,8,64,128,288,0.900057
28,32,3,4,8,64,128,288,1.02471
