28,32,1,32,1,28,0.16686823
28,32,1,32,2,15,0.043893833
28,32,1,32,4,8,0.011904324
28,32,1,64,1,28,0.16708858
28,32,1,64,2,15,0.043840045
28,32,1,64,4,8,0.012127838
28,32,1,92,1,28,0.16790218
28,32,1,92,2,15,0.043859029
28,32,1,92,4,8,0.011924212
28,32,1,128,1,28,0.17071814
28,32,1,128,2,15,0.043952819
28,32,1,128,4,8,0.012484805
28,32,1,192,1,28,0.18447476
28,32,1,192,2,15,0.043884115
28,32,1,192,4,8,0.012502772
28,32,1,256,1,28,0.19408993
28,32,1,256,2,15,0.044033162
28,32,1,256,4,8,0.012485709
28,32,3,32,1,26,0.53408094
28,32,3,32,2,14,0.13349707
28,32,3,32,4,8,0.042292736
28,32,3,64,1,26,0.53570023
28,32,3,64,2,14,0.13331175
28,32,3,64,4,8,0.042664054
28,32,3,92,1,26,0.54422156
28,32,3,92,2,14,0.13258064
28,32,3,92,4,8,0.042583372
28,32,3,128,1,26,0.55824486
28,32,3,128,2,14,0.13341006
28,32,3,128,4,8,0.042887681
28,32,3,192,1,26,0.57038671
28,32,3,192,2,14,0.13375132
28,32,3,192,4,8,0.042703491
28,32,3,256,1,26,0.57124212
28,32,3,256,2,14,0.13489488
28,32,3,256,4,8,0.042844515
28,32,5,32,1,24,1.04448499
28,32,5,32,2,13,0.25835868
28,32,5,32,4,7,0.068410539
28,32,5,64,1,24,1.04385445
28,32,5,64,2,13,0.25925816
28,32,5,64,4,7,0.068376865
28,32,5,92,1,24,1.04445222
28,32,5,92,2,13,0.25866378
28,32,5,92,4,7,0.068336863
28,32,5,128,1,24,1.04644554
28,32,5,128,2,13,0.26335328
28,32,5,128,4,7,0.068391329
28,32,5,192,1,24,1.05296451
28,32,5,192,2,13,0.26831624
28,32,5,192,4,7,0.068516872
28,32,5,256,1,24,1.05003216
28,32,5,256,2,13,0.27855856
28,32,5,256,4,7,0.069212726
28,32,7,32,1,22,2.4436815
28,32,7,32,2,12,0.41446818
28,32,7,32,4,7,0.1274414
28,32,7,64,1,22,2.4136348
28,32,7,64,2,12,0.45493913
28,32,7,64,4,7,0.13055794
28,32,7,92,1,22,2.452213
28,32,7,92,2,12,0.43204872
28,32,7,92,4,7,0.12779283
28,32,7,128,1,22,2.4699992
28,32,7,128,2,12,0.51238833
28,32,7,128,4,7,0.12823805
28,32,7,192,1,22,2.4111149
28,32,7,192,2,12,0.60452966
28,32,7,192,4,7,0.17484151
28,32,7,256,1,22,2.455829
28,32,7,256,2,12,0.72281128
28,32,7,256,4,7,0.20719567
28,32,11,32,1,18,6.4410452
28,32,11,32,2,10,0.96743142
28,32,11,32,4,6,0.19916589
28,32,11,64,1,18,6.4575093
28,32,11,64,2,10,1.3235012
28,32,11,64,4,6,0.23064769
28,32,11,92,1,18,6.4559273
28,32,11,92,2,10,1.5010129
28,32,11,92,4,6,0.32531457
28,32,11,128,1,18,6.4642893
28,32,11,128,2,10,1.5522132
28,32,11,128,4,6,0.4598083
28,32,11,192,1,18,6.520326
28,32,11,192,2,10,1.5667111
28,32,11,192,4,6,0.48594972
28,32,11,256,1,18,6.5548249
28,32,11,256,2,10,1.5673891
28,32,11,256,4,6,0.48307839
28,64,1,32,1,28,0.29260898
28,64,1,32,2,15,0.076586993
28,64,1,32,4,8,0.020674028
28,64,1,64,1,28,0.29216941
28,64,1,64,2,15,0.076474106
28,64,1,64,4,8,0.021113711
28,64,1,92,1,28,0.29850984
28,64,1,92,2,15,0.076462354
28,64,1,92,4,8,0.020662163
28,64,1,128,1,28,0.29560461
28,64,1,128,2,15,0.076492073
28,64,1,128,4,8,0.021286036
