12544,32,27,401408,338688,864,10838016
12544,32,288,401408,3612672,9216,115605504
12544,64,32,802816,401408,2048,25690112
3136,64,576,200704,1806336,36864,115605504
3136,128,64,401408,200704,8192,25690112
3136,128,1152,401408,3612672,147456,462422016
3136,128,128,401408,401408,16384,51380224
784,128,1152,100352,903168,147456,115605504
784,256,128,200704,100352,32768,25690112
784,256,2304,200704,1806336,589824,462422016
784,256,256,200704,200704,65536,51380224
196,256,2304,50176,451584,589824,115605504
196,512,256,100352,50176,131072,25690112
196,512,4608,100352,903168,2359296,462422016
196,512,512,100352,100352,262144,51380224
196,512,4608,100352,903168,2359296,462422016
196,512,512,100352,100352,262144,51380224
196,512,4608,100352,903168,2359296,462422016
196,512,512,100352,100352,262144,51380224
196,512,4608,100352,903168,2359296,462422016
196,512,512,100352,100352,262144,51380224
196,512,4608,100352,903168,2359296,462422016
196,512,512,100352,100352,262144,51380224
49,512,4608,25088,225792,2359296,115605504
49,1024,512,50176,25088,524288,25690112
49,1024,9216,50176,451584,9437184,462422016
49,1024,1024,50176,50176,1048576,51380224
1,1001,1024,1001,1024,1025024,1025024
